record_id,idx,source_idx,split,true_class,v116_candidate_type,v116_generated,true_y,svm_pred,mlp_pred,conformer_pred,svm_good_score,svm_medium_score,svm_bad_score,mlp_good_prob,mlp_medium_prob,mlp_bad_prob,conformer_good_prob,conformer_medium_prob,conformer_bad_prob,sqi_nearest_good_id,sqi_distance,l_detail,l_base
butv116_04477,4477,14915,test,good,original_but,0,0,good,good,medium,0.6732016449888464,0.3231247949557744,0.003673560055379119,0.612175726890224,0.3671280520708511,3.6383331715785956e-06,0.3959762752056122,0.6039958000183105,2.7966076231678016e-05,,,0.7350701672311053,0.23860724739480643
butv116_04490,4490,14947,test,good,original_but,0,0,good,good,good,0.5926932802671071,0.4027692422171901,0.004537477515702671,0.5294820511062992,0.4498198165589444,4.469575843807309e-06,0.9796274900436401,0.020332198590040207,4.0346149035030976e-05,,,0.6925856437475413,0.20276527426450958
butv116_04499,4499,14972,test,good,original_but,0,0,good,medium,medium,0.5354428580296016,0.4598816807293465,0.004675461241051956,0.4151591892074526,0.5930044490437181,2.6256422759929573e-06,0.2566344738006592,0.7433153986930847,5.012555993744172e-05,,,0.6675581083902323,0.34081093723585465
butv116_04503,4503,14979,test,good,original_but,0,0,good,medium,good,0.5666975660007089,0.4293948693776373,0.003907564621653764,0.47755616497544623,0.5003736042137439,3.299164757670319e-06,0.7435030937194824,0.2564678490161896,2.902392589021474e-05,,,0.6888150283295362,0.23664971607246663
butv116_04507,4507,14986,test,good,original_but,0,0,good,good,good,0.600358016555194,0.3953164992233687,0.004325484221437426,0.49388416629192344,0.4544723128175773,3.2399238530772745e-06,0.9764965772628784,0.023471949622035027,3.1458173907594755e-05,,,0.6662278806066655,0.1941280496627247
butv116_04531,4531,15260,test,good,original_but,0,0,medium,medium,good,0.3118187123428742,0.6838741787405638,0.004307108916561976,0.3855960718250281,0.5148157052088423,7.261180079273844e-06,0.7817960381507874,0.21818292140960693,2.1033643861301243e-05,,,0.7023769865863126,0.38465884018237273
butv116_04532,4532,15261,test,good,original_but,0,0,medium,good,good,0.4938198803140405,0.5019047125031275,0.0042754071828320145,0.5037944553280037,0.45700611953891934,6.231178189438368e-06,0.9954563975334167,0.004514637403190136,2.8950755222467706e-05,,,0.7008608874479728,0.26520610507085285
butv116_04564,4564,15338,test,good,original_but,0,0,good,good,good,0.6887042454740017,0.30750376767093607,0.0037919868550623384,0.5572119774073121,0.45715860873886716,3.772806893893252e-06,0.987643301486969,0.012328674085438251,2.8037935408065096e-05,,,0.7162886236112842,0.28157517886390293
butv116_04583,4583,15381,test,good,original_but,0,0,good,good,good,0.7407773717153087,0.25569577236256774,0.0035268559221236,0.6174225888936897,0.3823924284370376,4.375715362173573e-06,0.9900391697883606,0.00992660317569971,3.4289314498892054e-05,,,0.686333548219495,0.26834607417384326
butv116_04590,4590,15391,test,good,original_but,0,0,good,medium,medium,0.6184525087500458,0.3772442007055626,0.004303290544391691,0.48194191151889015,0.5347455569280716,2.9596877780835345e-06,0.09604769945144653,0.903933048248291,1.924228126881644e-05,,,0.7185960617994556,0.23083078341271826
butv116_04592,4592,15394,test,good,original_but,0,0,good,good,good,0.6366825163266149,0.3591539413652936,0.0041635423080911725,0.5150861909030613,0.43272649208967406,3.3153235987270915e-06,0.9917600154876709,0.008202082477509975,3.7891168176429346e-05,,,0.6655639897241736,0.24852011757575945
butv116_04606,4606,15448,test,good,original_but,0,0,good,good,good,0.687870544695997,0.30798129255188167,0.004148162752121328,0.5248666787258123,0.41494344112574955,3.0450259595219153e-06,0.9139242172241211,0.08604497462511063,3.077961810049601e-05,,,0.6882543244619265,0.32843607126322305
butv116_04607,4607,15453,test,good,original_but,0,0,good,good,good,0.7363094889319933,0.25965715690618907,0.00403335416181787,0.5682444615282497,0.40001170013803994,2.6853258478363987e-06,0.827212929725647,0.1727636158466339,2.348085217818152e-05,,,0.6526017702056777,0.3065452923445327
butv116_04612,4612,15597,test,good,original_but,0,0,good,good,medium,0.7531738264599558,0.2427867398731966,0.004039433666847464,0.5248008024677663,0.48303285967443077,2.277852084157927e-06,0.1546890139579773,0.8452913761138916,1.962532951438334e-05,,,0.7262438692533185,0.29745444572015045
butv116_04617,4617,15606,test,good,original_but,0,0,good,good,good,0.8418383668520495,0.1542631870701392,0.0038984460778116185,0.7342011524979835,0.3134035217550869,2.3221162393186723e-06,0.9945192337036133,0.005443201866000891,3.7545069062616676e-05,,,0.7398073974005733,0.26335405749840596
butv116_04634,4634,15634,test,good,original_but,0,0,good,good,good,0.6421717751763372,0.35400848454356065,0.003819740280102374,0.5352085589522069,0.4205325116676773,3.913794085176055e-06,0.9889721870422363,0.010963999666273594,6.386597669916227e-05,,,0.6940236114763766,0.28960012026297355
butv116_04639,4639,15784,test,good,original_but,0,0,medium,medium,medium,0.14464317886995248,0.8543170314078625,0.0010397897221851103,0.11102786599535817,0.7666181666132537,0.00014026194781245548,0.1434372365474701,0.8565110564231873,5.1707458624150604e-05,,,0.5453923439167067,1.9281353929898084
butv116_04653,4653,16152,test,good,original_but,0,0,medium,medium,good,0.27264155783138655,0.7229005361572058,0.004457906011407537,0.36796258388047254,0.5243543137411489,7.399280960685371e-06,0.9875509738922119,0.012426482513546944,2.256198422401212e-05,,,0.7217455142731314,0.33588680644980745
butv116_04665,4665,16169,test,good,original_but,0,0,medium,medium,good,0.24602942893407256,0.7496031050343365,0.004367466031591065,0.36629688110587005,0.5201413653770648,8.386445432503886e-06,0.9775303602218628,0.022440161556005478,2.946202948805876e-05,,,0.6983344308911117,0.2891851656967669
butv116_04701,4701,16262,test,good,original_but,0,0,good,good,good,0.7264283707530117,0.2698543700359684,0.003717259211019772,0.62298783195127,0.3351463494437283,4.394091761456965e-06,0.9931092262268066,0.006852169055491686,3.855595059576444e-05,,,0.6555388951471477,0.4308115207163939
butv116_04705,4705,16271,test,good,original_but,0,0,good,good,good,0.8582699814976762,0.13814877788192417,0.0035812406203996248,0.7766824731866828,0.236195738734073,4.6235033680884694e-06,0.9945901036262512,0.005348692648112774,6.118381134001538e-05,,,0.6580458783445073,0.4591253682501475
butv116_04720,4720,16293,test,good,original_but,0,0,good,medium,good,0.5425409937347196,0.4526656894439877,0.004793316821292478,0.4483669355655302,0.46705369007305864,4.349118717350021e-06,0.7659645676612854,0.23400741815567017,2.8011449103360064e-05,,,0.6456771416778212,0.5765287970528843
butv116_04735,4735,16350,test,good,original_but,0,0,good,good,good,0.8776509830058423,0.11847901698279938,0.003870000011358175,0.8554403218381655,0.15809320695644094,4.788522398913808e-06,0.9942656755447388,0.005687634460628033,4.669816917157732e-05,,,0.6946511672549079,0.3790755991059055
butv116_04747,4747,16394,test,good,original_but,0,0,good,good,good,0.6613369316369606,0.33325677815101223,0.005406290212027111,0.48171734346800993,0.44852345611343036,2.6151300430346517e-06,0.7110559940338135,0.2888943552970886,4.9673355533741415e-05,,,0.638297428689616,0.34335789829890184
butv116_04750,4750,16410,test,good,original_but,0,0,good,good,good,0.822878732269256,0.17315403048075295,0.003967237249991228,0.6839846428986686,0.29682278212734275,2.6114141154394786e-06,0.9927937984466553,0.0071553378365933895,5.085334851173684e-05,,,0.6459588317331545,0.2837815704189635
butv116_04754,4754,16743,test,good,original_but,0,0,medium,medium,medium,0.14813070497583436,0.8517144421694436,0.00015485285472196744,0.13072328706779984,0.7971800257152732,0.0003052377757019585,0.349174827337265,0.6507936716079712,3.1549203413305804e-05,,,0.7121031448121157,1.4927453461382525
butv116_04770,4770,16828,test,good,original_but,0,0,medium,medium,good,0.2947294743496019,0.7003915620720716,0.004878963578326641,0.3775072499111074,0.5184312130004984,6.231021095486044e-06,0.9603689908981323,0.039601944386959076,2.9006907425355166e-05,,,0.7043486789774499,0.20186535636177652
butv116_04773,4773,16833,test,good,original_but,0,0,medium,medium,good,0.20553073228602928,0.7892304579821503,0.005238809731820153,0.288775761553065,0.5618539976906517,4.618903850731441e-06,0.9818148612976074,0.018146712332963943,3.8444919482572004e-05,,,0.6717805402150142,0.17330294611205088
butv116_04785,4785,16854,test,good,original_but,0,0,medium,medium,good,0.059807646091684666,0.9381168409804954,0.0020755129278199015,0.16085028012602742,0.8040630524823879,6.363821778085473e-06,0.7745645046234131,0.22541247308254242,2.3001439330982976e-05,,,0.7984727542768737,0.47647953372645535
butv116_04792,4792,16870,test,good,original_but,0,0,medium,medium,medium,0.07317195332188874,0.9245738361852721,0.002254210492838991,0.1805818832972389,0.7423916698968929,1.0214447895019209e-05,0.10215232521295547,0.8978223204612732,2.5317456675111316e-05,,,0.7048104648554274,0.6029194696057916
butv116_04811,4811,17172,test,good,original_but,0,0,medium,medium,good,0.06414817242639413,0.9333950206609002,0.0024568069127053984,0.18548058513138507,0.7539236112609413,7.314291943721926e-06,0.6314795613288879,0.368492066860199,2.8378197384881787e-05,,,0.6769373880305206,0.7831805193474249
butv116_04822,4822,17306,test,good,original_but,0,0,medium,medium,good,0.17258130953736486,0.8273152983845773,0.00010339207805794478,0.24489136837580536,0.748746669552151,0.00020513944987671817,0.9864739179611206,0.013498984277248383,2.703457539610099e-05,,,0.8659506570259907,1.5563452365378532
butv116_04832,4832,17334,test,good,original_but,0,0,medium,medium,good,0.376001039464029,0.6202531806987764,0.003745779837194768,0.4349096317645966,0.47808909316314196,7.129705775160958e-06,0.9985268712043762,0.001431252807378769,4.1874627640936524e-05,,,0.7177841266819428,0.18448077241434083
butv116_04833,4833,17335,test,good,original_but,0,0,good,medium,good,0.49902832095723154,0.49695667740389166,0.004015001638876715,0.46939811477883725,0.47533009421124434,4.5561623157343575e-06,0.9979472160339355,0.0020185180474072695,3.428934724070132e-05,,,0.709323850822662,0.28882422296635724
butv116_04837,4837,17359,test,good,original_but,0,0,medium,medium,good,0.16123224108298834,0.8355576258589376,0.0032101330580742355,0.311686627907751,0.5824418864645594,1.2700586579604503e-05,0.983942985534668,0.016031239181756973,2.5805980840232223e-05,,,0.7078996173387594,0.20425045443691314
butv116_04861,4861,17511,test,good,original_but,0,0,medium,medium,good,0.14948241105153487,0.8484213878929286,0.002096201055536553,0.2515072239746229,0.6991329284541419,1.6383313236397634e-05,0.5765332579612732,0.4234447181224823,2.204840893682558e-05,,,0.9015421979071856,0.4303747975048297
butv116_04884,4884,17681,test,good,original_but,0,0,good,good,good,0.6140773914704201,0.3816435124159784,0.004279096113601528,0.5290358769118886,0.3826934398052517,4.729425482932868e-06,0.9944955706596375,0.005442086141556501,6.231864972505718e-05,,,0.6545903973022875,0.32406272314204876
butv116_04890,4890,17705,test,good,original_but,0,0,medium,medium,medium,0.13123945718880253,0.8666234348772984,0.0021371079338989565,0.23625428018264666,0.7272253779618271,1.0781066517511646e-05,0.23389272391796112,0.7660804390907288,2.68228177446872e-05,,,0.6793360458135997,0.8461159384136755
butv116_04904,4904,17739,test,good,original_but,0,0,good,good,good,0.5809230566646504,0.4139098435764088,0.0051670997589409315,0.48719516283973063,0.4151252919784894,4.3409784888071575e-06,0.9947598576545715,0.005205015651881695,3.511388422339223e-05,,,0.6724754897688828,0.19633581669580624
butv116_04921,4921,17800,test,good,original_but,0,0,medium,medium,good,0.24004392385679524,0.7547855977287808,0.005170478414424038,0.30066272667677757,0.5671262319683859,4.377456842456374e-06,0.7276307940483093,0.27233511209487915,3.409283090149984e-05,,,0.6295147928880555,0.22187591266503442
butv116_04927,4927,17818,test,good,original_but,0,0,medium,medium,medium,0.1329341808589653,0.8664370175779955,0.000628801563039075,0.1488201361638273,0.8206924980647952,0.0006126047332667161,0.4412311017513275,0.558749258518219,1.9666398657136597e-05,,,0.6668540256823305,1.0094878550212014
butv116_04942,4942,17842,test,good,original_but,0,0,medium,medium,medium,0.12036957230983486,0.8778929490157983,0.0017374786743667575,0.11272732336297855,0.8151136867679991,0.00021826603054757272,0.4722360670566559,0.5277330875396729,3.088953599217348e-05,,,0.5205852254323197,2.1866101824254915
butv116_04957,4957,17905,test,good,original_but,0,0,good,good,medium,0.6181990452606582,0.3775225642840721,0.004278390455269698,0.4902392805399988,0.4511909525933902,4.219581568715209e-06,0.32194554805755615,0.6780348420143127,1.9596416677813977e-05,,,0.6985446783202892,0.2542292173164836
butv116_04983,4983,17955,test,good,original_but,0,0,good,good,good,0.7914404307945446,0.20444817161339476,0.004111397592060369,0.6656962973346335,0.28114976627029725,3.4206584602399947e-06,0.9892432689666748,0.010714242234826088,4.246909520588815e-05,,,0.6763160845507635,0.24406670955654375
butv116_04987,4987,17961,test,good,original_but,0,0,good,good,good,0.8019907379740319,0.19375394273555815,0.004255319290410053,0.6306487198702194,0.3374138467005446,2.8687521100752454e-06,0.9965898990631104,0.003351836930960417,5.821304876008071e-05,,,0.6570094668737408,0.25932046259373176
butv116_04988,4988,17965,test,good,original_but,0,0,good,good,good,0.8247320461120231,0.17099166427860688,0.004276289609369954,0.7901038069249162,0.19077912445119388,2.8019789845623956e-06,0.9967438578605652,0.0032138237729668617,4.230566992191598e-05,,,0.6424677273641684,0.19862852005281417
butv116_05004,5004,17988,test,good,original_but,0,0,good,good,good,0.832102682427396,0.16379563770592542,0.004101679866678534,0.7468048333385819,0.21862866984960996,5.472075681554541e-06,0.9969058632850647,0.0030313751194626093,6.278990622377023e-05,,,0.6256576522749849,0.333589565049098
butv116_05005,5005,17989,test,good,original_but,0,0,good,good,good,0.852431262355727,0.14330888338470898,0.004259854259563988,0.7698272870853133,0.20612805655575264,4.3810917026112326e-06,0.9965240359306335,0.003420100314542651,5.582436278928071e-05,,,0.6429726950016329,0.22635220641544293
butv116_05008,5008,17992,test,good,original_but,0,0,good,good,good,0.8578514342438248,0.13770485715732883,0.0044437085988461465,0.7663912070544977,0.22955204346079133,2.611358343865578e-06,0.9977670907974243,0.0021836154628545046,4.9290618335362524e-05,,,0.634940153230172,0.24871995972125918
butv116_05021,5021,18010,test,good,original_but,0,0,good,good,good,0.8750765752183637,0.12075575526562288,0.004167669516013542,0.8297639592404552,0.171796915769187,4.044685975139805e-06,0.9966431260108948,0.0033080619759857655,4.884530062554404e-05,,,0.6314544264910423,0.25493308541114146
butv116_05022,5022,18011,test,good,original_but,0,0,good,good,good,0.8413775477409617,0.15441108736161974,0.004211364897418643,0.7411308429567779,0.23581744434912094,3.849280355187473e-06,0.9971191883087158,0.002816460095345974,6.437273987103254e-05,,,0.6264891122949469,0.26262135982583934
butv116_05025,5025,18017,test,good,original_but,0,0,good,good,good,0.8573205370826497,0.1383684943085099,0.004310968608840603,0.7585610099136831,0.23935218737126115,2.7836833516392037e-06,0.9979897737503052,0.0019306850153952837,7.957938214531168e-05,,,0.628499833998835,0.2155755398688208
butv116_05029,5029,18027,test,good,original_but,0,0,good,good,good,0.827174713082379,0.1684206465841753,0.004404640333445674,0.6543293829747727,0.34039023479147007,2.0883533495441656e-06,0.9739618897438049,0.02600654400885105,3.156780076096766e-05,,,0.6212981383526753,0.42062168434473196
butv116_05064,5064,18077,test,good,original_but,0,0,medium,medium,good,0.21264616397133299,0.7873286646269042,2.5171401762564047e-05,0.6581115748010519,0.6619709712246599,0.0021255076514221033,0.6294066905975342,0.37052640318870544,6.686754204565659e-05,,,0.6305561753013387,2.058886269698677
butv116_05066,5066,18080,test,good,original_but,0,0,good,good,good,0.8696365749388928,0.12561924531695182,0.004744179744154993,0.8301626147755358,0.17882573232518287,2.082798002018677e-06,0.9974610209465027,0.0024541188031435013,8.484411955578253e-05,,,0.6179026037769697,0.30193817921532307
butv116_05079,5079,18100,test,good,original_but,0,0,good,good,good,0.9001228200772086,0.09542838353747135,0.004448796385319908,0.9082480084824273,0.11011288838723785,3.7900845651625903e-06,0.9986911416053772,0.0011931044282391667,0.00011574880045372993,,,0.6238633449589377,0.18517258659327218
butv116_05085,5085,18111,test,good,original_but,0,0,good,good,good,0.9030032310194739,0.09270672171945231,0.004290047261073928,0.9184296583730251,0.10753692118777874,2.8177101704579174e-06,0.9982938170433044,0.001619134098291397,8.702460036147386e-05,,,0.6238693041282718,0.21928278038678464
butv116_05086,5086,18113,test,good,original_but,0,0,medium,medium,good,0.26121268162802014,0.7374438312757743,0.0013434870962058213,0.3869980079282845,0.682228033236206,1.660094615065227e-05,0.9986104369163513,0.001355375861749053,3.4219112421851605e-05,,,0.7719948583510443,1.0710554063394002
butv116_05089,5089,18117,test,good,original_but,0,0,good,good,good,0.883945412655777,0.11172901196148478,0.004325575382738241,0.9103912725378007,0.10437777123192506,2.904645198151278e-06,0.9986669421195984,0.00125014572404325,8.290195546578616e-05,,,0.6101103275116629,0.1584445253843497
butv116_05090,5090,18118,test,good,original_but,0,0,good,good,good,0.8903980599665691,0.10490318273591245,0.004698757297518488,0.887401477844067,0.13079205979800518,2.488637016723227e-06,0.9984492659568787,0.0014478496741503477,0.00010293384548276663,,,0.6042708742587085,0.19262022552447708
butv116_05114,5114,18149,test,good,original_but,0,0,good,good,good,0.890461419327227,0.10490320067562275,0.0046353799971500746,0.8967448440440174,0.12131370222490392,2.9003673795802325e-06,0.99842369556427,0.0014818477211520076,9.442416194360703e-05,,,0.6142060719420424,0.21416282798143702
butv116_05118,5118,18158,test,good,original_but,0,0,good,good,good,0.8869791064193535,0.1084015919213045,0.0046193016593419544,0.8897762363016539,0.12681927353213324,2.9078859994882987e-06,0.9984667301177979,0.0014711570693179965,6.216290785232559e-05,,,0.6013221804217741,0.2694047965212504
butv116_05122,5122,18170,test,good,original_but,0,0,good,good,good,0.8542447378159034,0.14143317525431834,0.004322086929778565,0.822161106641156,0.17924633175990196,2.32366541747877e-06,0.9972851276397705,0.002660053316503763,5.47814997844398e-05,,,0.6182386319337564,0.44782704036265375
butv116_05127,5127,18176,test,good,original_but,0,0,good,good,good,0.8827508584941947,0.11291161354523374,0.004337527960571635,0.8834388516900938,0.12680741531305142,2.4680194853826376e-06,0.9987304210662842,0.0011928519234061241,7.679218833800405e-05,,,0.5990303711005662,0.22765824683745448
butv116_05130,5130,18179,test,good,original_but,0,0,good,good,good,0.8925933980592341,0.10318004247011736,0.004226559470648748,0.9116389106396663,0.10558979526792422,2.990824318929071e-06,0.9984672665596008,0.0014101002598181367,0.00012266371049918234,,,0.6116973205966261,0.16709461783831228
butv116_05134,5134,18184,test,good,original_but,0,0,good,good,good,0.8918466857390819,0.10370207505431529,0.004451239206602765,0.8944364410821852,0.12435592862454367,3.228396503723144e-06,0.9967074394226074,0.003216378390789032,7.618677773280069e-05,,,0.6076450870563997,0.16542253142206637
butv116_05164,5164,18281,test,good,original_but,0,0,good,good,good,0.8227622099852467,0.17382284831027459,0.003414941704478968,0.7115968008854561,0.28116308967324916,5.099640944063511e-06,0.9979300498962402,0.001991271274164319,7.865547377150506e-05,,,0.7145429137813535,0.23985703697847782
butv116_05166,5166,18284,test,good,original_but,0,0,good,good,good,0.7349684713544581,0.2619064327220083,0.0031250959235337573,0.6264902674377123,0.33624918486794947,6.391041765259584e-06,0.9976139664649963,0.002295834943652153,9.018324635690078e-05,,,0.7201774321563521,0.36036640039556167
butv116_05199,5199,18331,test,good,original_but,0,0,good,good,good,0.6773628717698066,0.31952388147530386,0.003113246754889627,0.6641471349883754,0.31185544280372646,8.557954479392414e-06,0.9988202452659607,0.0011184836039319634,6.126455991761759e-05,,,0.6947898213270585,0.32086276230477107
butv116_05205,5205,18342,test,good,original_but,0,0,medium,medium,good,0.21655889844401274,0.7810226882687679,0.0024184132872192925,0.3320267572005054,0.6110291126795288,1.5913328509803576e-05,0.9978593587875366,0.002066970570012927,7.365761121036485e-05,,,0.7077717056190244,0.6843595321338081
butv116_05209,5209,18349,test,good,original_but,0,0,medium,medium,good,0.23066826334698515,0.7674975756370606,0.0018341610159542299,0.4018634501294637,0.558706305172536,0.0005543098943819714,0.9935067892074585,0.006436337251216173,5.686337681254372e-05,,,0.6389710600230801,1.1899345363372575
butv116_05223,5223,18369,test,good,original_but,0,0,good,good,good,0.5507621938947349,0.44558472630930973,0.0036530797959552926,0.4997428620126036,0.4673878046885619,6.114424487618001e-06,0.9974677562713623,0.0024762803222984076,5.594021058641374e-05,,,0.7133821699973523,0.5409912850391719
butv116_05228,5228,18374,test,good,original_but,0,0,medium,medium,good,0.491692760440086,0.5040898667650433,0.0042173727948706915,0.4636438031922218,0.47832902268981364,5.5552243672045624e-06,0.9913132190704346,0.008626467548310757,6.034966645529494e-05,,,0.6723610479178425,0.45081658683502723
butv116_05229,5229,18376,test,good,original_but,0,0,good,good,good,0.5991252993083587,0.39825079545171765,0.002623905239923517,0.6443207295370089,0.34290820802146843,1.4646028008442352e-05,0.9981946349143982,0.0017215596744790673,8.379012433579192e-05,,,0.6758869244395281,0.6183493328290673
butv116_05238,5238,18389,test,good,original_but,0,0,medium,good,good,0.4701850106220099,0.5266918732544659,0.0031231161235241514,0.5174821764094298,0.45656134806111925,1.1109843722295614e-05,0.9947454333305359,0.005166890099644661,8.769153646426275e-05,,,0.7154881635599898,0.5322074192492665
butv116_05257,5257,18417,test,good,original_but,0,0,good,good,good,0.5184499977269403,0.47877041677145765,0.0027795855016019473,0.5718743395461169,0.43171609817607787,1.275180762117832e-05,0.9974760413169861,0.002446845406666398,7.71059567341581e-05,,,0.7155535956264797,0.5513458411271637
butv116_05258,5258,18419,test,good,original_but,0,0,medium,medium,good,0.23694060492637625,0.761446144774045,0.0016132502995787625,0.3946612482938223,0.6263368011436402,0.0009409370934966144,0.9910358786582947,0.008923295885324478,4.081568476976827e-05,,,0.7068685786677652,1.1754842152480138
butv116_05297,5297,18469,test,good,original_but,0,0,medium,medium,good,0.28708072358302417,0.7106240094353548,0.0022952669816211613,0.41245189847360414,0.5754085367155004,0.0002200906607325142,0.9963759183883667,0.0035727284848690033,5.1345272368052974e-05,,,0.7033485669103573,1.2422982754351153
butv116_05302,5302,18474,test,good,original_but,0,0,medium,medium,good,0.16100381095853983,0.8374738200049542,0.0015223690365060404,0.26185229899071166,0.7275552468423429,1.89348590867197e-05,0.9770042896270752,0.02294594794511795,4.97565561090596e-05,,,0.7201432916021144,0.7267151059435979
butv116_05305,5305,18478,test,good,original_but,0,0,good,good,good,0.5480756845758422,0.4495414941716468,0.002382821252510959,0.6038870504322593,0.4035880578248668,1.4571359297492623e-05,0.9985728859901428,0.0013188209850341082,0.00010826934885699302,,,0.8470979236339357,0.48108159663499744
butv116_05317,5317,18492,test,good,original_but,0,0,medium,medium,good,0.173431054385291,0.8259438655690509,0.0006250800456579356,0.24952486539346008,0.7219499782019093,0.0024554778605673983,0.9010472297668457,0.09891531616449356,3.7430349038913846e-05,,,0.6422884730727552,1.2374043946860223
butv116_05319,5319,18497,test,good,original_but,0,0,medium,medium,good,0.3538420193495971,0.6441589864979886,0.001998994152414483,0.4516597491436397,0.5512893371214171,6.290704155634627e-05,0.9956471920013428,0.004272147547453642,8.064931171247736e-05,,,0.754222688209708,0.966208634427819
butv116_05335,5335,18522,test,good,original_but,0,0,medium,medium,good,0.1459867648452008,0.8537321432799588,0.0002810918748404859,0.23838253931723447,0.7427947506415803,0.002593533812148476,0.9722107648849487,0.027767959982156754,2.128486448782496e-05,,,0.6564302762990973,1.6348334405013305
butv116_05342,5342,18537,test,good,original_but,0,0,medium,medium,good,0.268723388641204,0.729312583840286,0.0019640275185101724,0.4584294050800286,0.5903421678228145,0.0020039383658929707,0.9976807832717896,0.0022841072641313076,3.510233364067972e-05,,,0.8130992293691053,1.2683936415697485
butv116_05345,5345,18540,test,good,original_but,0,0,medium,medium,good,0.21891202238653387,0.7801335996686973,0.0009543779447690543,0.3149293518663135,0.7143908972766098,0.00030639530703937683,0.9420823454856873,0.057890698313713074,2.6963001801050268e-05,,,0.7384229520103089,1.1248885915854117
butv116_05361,5361,18561,test,good,original_but,0,0,medium,medium,good,0.3685788157751917,0.629649053095934,0.001772131128874304,0.4893336425802151,0.5014862115932149,4.236216618285017e-05,0.9900585412979126,0.009897176176309586,4.426680243341252e-05,,,0.7144290546111254,0.9780408735724678
butv116_05369,5369,18571,test,good,original_but,0,0,medium,good,good,0.3856717020532741,0.6126161329497153,0.0017121649970106385,0.5649802746707113,0.46182934630903016,0.00022467275270222803,0.9961332678794861,0.003822044236585498,4.469271152629517e-05,,,0.7019398529387326,1.2267107604009648
butv116_05376,5376,18581,test,good,original_but,0,0,medium,medium,medium,0.15045189763322533,0.8476100726754541,0.0019380296913208228,0.2822320979185848,0.6534469944843672,0.0009569187744240141,0.09983132779598236,0.9001326560974121,3.6000896216137335e-05,,,0.6944843341451155,1.3284286195049966
butv116_05400,5400,18626,test,good,original_but,0,0,good,good,good,0.8931410174585656,0.10265855520856454,0.004200427332870064,0.922108168743477,0.09478239574538601,2.73418454901739e-06,0.9989887475967407,0.0008800792857073247,0.00013120647054165602,,,0.6443390089295414,0.17226397342638103
butv116_05403,5403,18629,test,good,original_but,0,0,good,good,good,0.8851073016901065,0.1110108438833167,0.0038818544265767662,0.8991902634620866,0.11082981901427585,2.4566210204066037e-06,0.9991536140441895,0.0007479735650122166,9.843309089774266e-05,,,0.6446898995104646,0.2325901719272345
butv116_05404,5404,18630,test,good,original_but,0,0,good,good,good,0.9029244313166516,0.09335371331459315,0.003721855368755318,0.939863390989013,0.08573465213302259,4.326706143123706e-06,0.9988189935684204,0.0009970978135243058,0.00018390535842627287,,,0.6271259255137898,0.2168260725909749
butv116_05407,5407,18633,test,good,original_but,0,0,good,good,good,0.9111426510945306,0.08494739990390233,0.00390994900156721,0.914467703892645,0.09372197917168128,2.3160423120240237e-06,0.9988369941711426,0.0010523608652874827,0.00011064587306464091,,,0.6403881864984595,0.15845577674069192
butv116_05412,5412,18640,test,good,original_but,0,0,good,good,good,0.8933587504114103,0.10246322272739401,0.004178026861195683,0.9011738518810316,0.12624162202459374,2.4323393804702686e-06,0.9991628527641296,0.0007102061063051224,0.00012694421457126737,,,0.637607336664722,0.24150307074194216
butv116_05418,5418,18649,test,good,original_but,0,0,good,good,good,0.8281661760153691,0.16716621386593652,0.004667610118694369,0.8226271979748402,0.19181855901292658,2.2979887683858843e-06,0.9984225630760193,0.001489652437157929,8.781463111517951e-05,,,0.7115570536193883,0.5347170732149682
butv116_05420,5420,18651,test,good,original_but,0,0,good,good,good,0.8884819711079907,0.1076942747183629,0.0038237541736464097,0.9095407284450053,0.10255218265401804,2.5208366908271776e-06,0.9990552663803101,0.0008216185378842056,0.00012311519822105765,,,0.662624078662408,0.19134669119634803
butv116_05428,5428,18665,test,good,original_but,0,0,good,good,good,0.8330611942151983,0.16500692910980835,0.0019318766749933584,0.7857827591894065,0.29901809862191153,8.372005386005075e-06,0.9948899745941162,0.005047622136771679,6.242452218430117e-05,,,0.6348686778306168,0.8885849511757864
butv116_05432,5432,18669,test,good,original_but,0,0,good,good,good,0.8696128315722713,0.12624240788605715,0.004144760541671298,0.8809551571938584,0.14291797139082027,3.680505606494995e-06,0.9964287877082825,0.0035056432243436575,6.553703860845417e-05,,,0.6439949215814595,0.44839078859778003
butv116_05454,5454,18702,test,good,original_but,0,0,good,good,good,0.8793589659444826,0.11641860520562967,0.004222428849887665,0.8897258058062053,0.13766248101565515,3.1882668431460388e-06,0.9954679608345032,0.0044694384559988976,6.266219861572608e-05,,,0.661786898447297,0.2212873863284035
butv116_05500,5500,18763,test,good,original_but,0,0,good,good,good,0.8954797732096044,0.10024541669635267,0.004274810094043204,0.9113481723022279,0.11721091435012694,3.0004178632676135e-06,0.9980626106262207,0.0018663224764168262,7.102062227204442e-05,,,0.6590702138346703,0.23871675193069306
butv116_05501,5501,18764,test,good,original_but,0,0,good,good,good,0.8698445004812212,0.12564743023850516,0.004508069280273561,0.8582140082725788,0.16210655213784264,2.3463114085080162e-06,0.9944232106208801,0.005514837335795164,6.19604397797957e-05,,,0.6598627618910874,0.28087870330827536
