record_id,lead,detector,hr_bpm
2265291,V1,eplimited,57.25190839694656
2265291,V2,eplimited,57.47126436781609
2265291,V3,eplimited,57.03422053231939
2265291,V4,eplimited,57.47126436781609
2265291,V5,eplimited,57.25190839694656
2265291,V6,eplimited,57.69230769230769
2266555,I,wqrs,57.25190839694656
2266555,II,wqrs,57.03422053231939
2266555,III,wqrs,57.47126436781609
2266555,aVR,wqrs,57.03422053231939
2266555,aVL,wqrs,57.25190839694656
2266555,aVF,wqrs,56.39097744360902
2266555,V1,wqrs,57.25190839694656
2266555,V2,wqrs,57.25190839694656
2266555,V4,wqrs,57.915057915057915
2266555,V5,wqrs,57.25190839694656
2266555,V6,wqrs,57.25190839694656
2266555,I,eplimited,57.25190839694656
2266555,II,eplimited,57.25190839694656
2266555,III,eplimited,129.31034482758622
2266555,aVR,eplimited,57.03422053231939
2266555,aVL,eplimited,57.47126436781609
2266555,aVF,eplimited,58.59375
2266555,V1,eplimited,58.59375
2266555,V2,eplimited,57.25190839694656
2266555,V3,eplimited,56.17977528089887
2266555,V4,eplimited,58.13953488372093
2266555,V5,eplimited,57.25190839694656
2266555,V6,eplimited,57.25190839694656
2271306,I,wqrs,53.956834532374096
2271306,II,wqrs,54.15162454873646
2271306,III,wqrs,53.76344086021505
2271306,aVR,wqrs,54.15162454873646
2271306,aVF,wqrs,54.15162454873646
2271306,V1,wqrs,180.72289156626508
2271306,V3,wqrs,241.93548387096774
2271306,V6,wqrs,54.15162454873646
2271306,I,eplimited,54.347826086956516
2271306,II,eplimited,53.956834532374096
2271306,III,eplimited,170.45454545454547
2271306,aVR,eplimited,53.956834532374096
2271306,aVL,eplimited,108.69565217391303
2271306,aVF,eplimited,53.956834532374096
2271306,V1,eplimited,54.74452554744525
2271306,V3,eplimited,187.5
2271306,V6,eplimited,53.956834532374096
2271513,I,wqrs,178.57142857142856
2271513,II,wqrs,178.57142857142856
2271513,III,wqrs,45.31722054380664
2271513,aVR,wqrs,178.57142857142856
2271513,aVL,wqrs,178.57142857142856
2271513,aVF,wqrs,178.57142857142856
2271513,I,eplimited,71.09004739336493
2271513,II,eplimited,70.4225352112676
2271513,III,eplimited,45.87155963302752
2271513,aVR,eplimited,104.16666666666667
2271513,aVL,eplimited,68.80733944954129
2271513,aVF,eplimited,68.80733944954129
2271513,V1,eplimited,61.7283950617284
2271513,V2,eplimited,62.761506276150634
2271513,V3,eplimited,62.24066390041494
2271513,V4,eplimited,63.02521008403362
2271513,V5,eplimited,63.55932203389831
2271513,V6,eplimited,66.96428571428572
2272561,I,wqrs,61.47540983606557
2272561,II,wqrs,61.7283950617284
2272561,III,wqrs,61.47540983606557
2272561,aVR,wqrs,61.47540983606557
2272561,aVL,wqrs,61.47540983606557
2272561,V1,wqrs,61.47540983606557
2272561,V2,wqrs,61.47540983606557
2272561,V3,wqrs,61.47540983606557
2272561,V4,wqrs,61.47540983606557
2272561,V5,wqrs,61.47540983606557
2272561,V6,wqrs,61.47540983606557
2272561,I,eplimited,61.98347107438017
2272561,II,eplimited,61.98347107438017
2272561,III,eplimited,61.98347107438017
2272561,aVR,eplimited,61.47540983606557
2272561,aVL,eplimited,61.98347107438017
2272561,aVF,eplimited,135.13513513513513
2272561,V1,eplimited,61.47540983606557
2272561,V2,eplimited,60.97560975609756
2272561,V3,eplimited,61.47540983606557
2272561,V4,eplimited,61.47540983606557
2272561,V5,eplimited,61.47540983606557
2272561,V6,eplimited,61.47540983606557
2275712,I,wqrs,66.07929515418502
2275712,II,wqrs,66.07929515418502
2275712,III,wqrs,65.78947368421052
2275712,aVR,wqrs,66.07929515418502
2275712,aVL,wqrs,66.07929515418502
2275712,aVF,wqrs,66.07929515418502
2275712,V1,wqrs,65.78947368421052
2275712,V2,wqrs,66.3716814159292
2275712,V3,wqrs,66.07929515418502
2275712,V4,wqrs,66.07929515418502
2275712,V5,wqrs,66.07929515418502
2275712,V6,wqrs,66.07929515418502
2275712,I,eplimited,65.78947368421052
2275712,II,eplimited,65.78947368421052
2275712,III,eplimited,65.78947368421052
2275712,aVR,eplimited,65.78947368421052
2275712,aVL,eplimited,65.78947368421052
2275712,aVF,eplimited,65.78947368421052
2275712,V1,eplimited,65.78947368421052
2275712,V2,eplimited,66.3716814159292
2275712,V3,eplimited,66.3716814159292
2275712,V4,eplimited,65.78947368421052
2275712,V5,eplimited,65.78947368421052
2275712,V6,eplimited,65.78947368421052
2289479,I,wqrs,113.63636363636363
2289479,II,wqrs,113.63636363636363
2289479,III,wqrs,114.50381679389312
2289479,aVR,wqrs,113.63636363636363
2289479,aVL,wqrs,114.50381679389312
2289479,aVF,wqrs,115.38461538461539
2289479,V1,wqrs,114.50381679389312
2289479,V2,wqrs,113.63636363636363
2289479,V3,wqrs,113.63636363636363
2289479,V4,wqrs,113.63636363636363
2289479,V5,wqrs,113.63636363636363
2289479,V6,wqrs,113.63636363636363
2289479,I,eplimited,113.63636363636363
2289479,II,eplimited,115.38461538461539
2289479,III,eplimited,115.38461538461539
2289479,aVR,eplimited,113.63636363636363
2289479,aVL,eplimited,113.63636363636363
2289479,aVF,eplimited,115.38461538461539
2289479,V1,eplimited,113.63636363636363
2289479,V2,eplimited,113.63636363636363
2289479,V3,eplimited,113.63636363636363
2289479,V4,eplimited,113.63636363636363
2289479,V5,eplimited,115.38461538461539
2289479,V6,eplimited,115.38461538461539
2294899,I,wqrs,208.33333333333334
2294899,II,wqrs,159.5744680851064
2294899,III,wqrs,208.33333333333334
2294899,aVR,wqrs,208.33333333333334
2294899,aVL,wqrs,208.33333333333334
2294899,aVF,wqrs,211.2676056338028
2294899,V1,wqrs,163.04347826086956
2294899,V2,wqrs,163.04347826086956
2294899,V3,wqrs,129.3103448275862
2294899,V4,wqrs,178.57142857142858
2294899,V5,wqrs,131.57894736842104
2294899,V6,wqrs,131.57894736842104
2294899,I,eplimited,109.4890510948905
2294899,II,eplimited,120.96774193548387
2294899,III,eplimited,105.6338028169014
2294899,aVR,eplimited,98.6842105263158
2294899,aVL,eplimited,109.4890510948905
2294899,aVF,eplimited,105.6338028169014
2294899,V1,eplimited,29.761904761904763
2294899,V2,eplimited,29.761904761904763
2294899,V3,eplimited,29.761904761904763
2294899,V4,eplimited,78.94736842105263
2294899,V5,eplimited,29.761904761904763
2294899,V6,eplimited,29.761904761904763
2295527,I,wqrs,88.75739644970413
2295527,II,wqrs,88.23529411764706
2295527,III,wqrs,88.23529411764706
2295527,aVR,wqrs,88.75739644970413
2295527,aVL,wqrs,88.23529411764706
2295527,aVF,wqrs,88.75739644970413
2295527,V1,wqrs,88.75739644970413
2295527,V2,wqrs,88.75739644970413
2295527,V3,wqrs,88.75739644970413
2295527,V4,wqrs,88.23529411764706
2295527,V5,wqrs,88.23529411764706
2295527,V6,wqrs,88.75739644970413
2295527,I,eplimited,89.28571428571428
2295527,II,eplimited,88.23529411764706
2295527,III,eplimited,88.23529411764706
2295527,aVR,eplimited,88.23529411764706
2295527,aVL,eplimited,88.23529411764706
2295527,aVF,eplimited,88.23529411764706
2295527,V1,eplimited,88.23529411764706
2295527,V2,eplimited,88.23529411764706
2295527,V3,eplimited,88.23529411764706
2295527,V4,eplimited,88.23529411764706
2295527,V5,eplimited,88.23529411764706
2295527,V6,eplimited,88.23529411764706
2299854,I,wqrs,102.73972602739727
2299854,II,wqrs,102.04081632653062
2299854,III,wqrs,102.04081632653062
2299854,aVR,wqrs,102.73972602739727
2299854,aVL,wqrs,102.73972602739727
2299854,aVF,wqrs,102.04081632653062
2299854,V1,wqrs,102.04081632653062
2299854,V2,wqrs,102.73972602739727
2299854,V3,wqrs,102.04081632653062
2299854,V4,wqrs,102.73972602739727
2299854,V5,wqrs,102.73972602739727
2299854,V6,wqrs,102.73972602739727
2299854,I,eplimited,102.73972602739727
2299854,II,eplimited,102.73972602739727
2299854,III,eplimited,101.35135135135135
2299854,aVR,eplimited,102.73972602739727
2299854,aVL,eplimited,102.73972602739727
2299854,aVF,eplimited,102.73972602739727
2299854,V1,eplimited,101.35135135135135
2299854,V2,eplimited,102.73972602739727
2299854,V3,eplimited,102.73972602739727
2299854,V4,eplimited,102.73972602739727
2299854,V5,eplimited,102.73972602739727
2299854,V6,eplimited,102.73972602739727
2301647,I,wqrs,86.20689655172414
2301647,II,wqrs,86.20689655172414
2301647,III,wqrs,85.22727272727273
2301647,aVR,wqrs,86.20689655172414
2301647,aVL,wqrs,86.20689655172414
2301647,aVF,wqrs,86.20689655172414
2301647,V1,wqrs,86.20689655172414
2301647,V2,wqrs,86.20689655172414
2301647,V3,wqrs,86.20689655172414
2301647,V4,wqrs,86.20689655172414
2301647,V5,wqrs,86.20689655172414
2301647,V6,wqrs,86.20689655172414
2301647,I,eplimited,87.71929824561404
2301647,II,eplimited,85.71428571428572
2301647,III,eplimited,85.71428571428572
2301647,aVR,eplimited,86.20689655172414
2301647,aVL,eplimited,85.71428571428572
2301647,aVF,eplimited,86.20689655172414
2301647,V1,eplimited,86.20689655172414
2301647,V2,eplimited,86.20689655172414
2301647,V3,eplimited,85.22727272727273
2301647,V4,eplimited,86.20689655172414
2301647,V5,eplimited,87.2093023255814
2301647,V6,eplimited,88.23529411764706
2301687,I,wqrs,75.75757575757575
2301687,II,wqrs,75.75757575757575
2301687,III,wqrs,75.75757575757575
2301687,aVR,wqrs,75.75757575757575
2301687,aVL,wqrs,75.75757575757575
2301687,aVF,wqrs,75.0
2301687,V1,wqrs,75.75757575757575
2301687,V2,wqrs,75.75757575757575
2301687,V3,wqrs,75.37688442211055
2301687,V4,wqrs,75.75757575757575
2301687,V5,wqrs,75.75757575757575
2301687,V6,wqrs,75.75757575757575
2301687,I,eplimited,75.0
2301687,II,eplimited,75.0
2301687,III,eplimited,151.5151515151515
2301687,aVR,eplimited,75.75757575757575
2301687,aVL,eplimited,127.11864406779662
2301687,aVF,eplimited,156.25
2301687,V1,eplimited,75.75757575757575
2301687,V2,eplimited,75.0
2301687,V3,eplimited,75.0
2301687,V4,eplimited,75.75757575757575
2301687,V5,eplimited,75.75757575757575
2301687,V6,eplimited,75.75757575757575
2307962,I,wqrs,98.03921568627452
2307962,II,wqrs,98.6842105263158
2307962,aVR,wqrs,98.6842105263158
2307962,aVL,wqrs,55.147058823529406
2307962,aVF,wqrs,19.9468085106383
2307962,V1,wqrs,100.0
2307962,V2,wqrs,102.04081632653062
2307962,V3,wqrs,99.33774834437087
2307962,V4,wqrs,99.33774834437087
2307962,V5,wqrs,102.73972602739727
2307962,V6,wqrs,98.6842105263158
2307962,I,eplimited,102.73972602739727
2307962,II,eplimited,103.44827586206897
2307962,III,eplimited,131.57894736842104
2307962,aVR,eplimited,102.73972602739727
2307962,aVL,eplimited,100.0
2307962,aVF,eplimited,187.5
2307962,V1,eplimited,104.16666666666667
2307962,V2,eplimited,101.35135135135135
2307962,V3,eplimited,102.73972602739727
2307962,V4,eplimited,101.35135135135135
2307962,V5,eplimited,100.0
2307962,V6,eplimited,102.73972602739727
2310522,I,wqrs,90.36144578313252
2310522,II,wqrs,90.36144578313252
2310522,III,wqrs,90.36144578313252
2310522,aVR,wqrs,90.36144578313252
2310522,aVL,wqrs,90.36144578313252
2310522,aVF,wqrs,90.36144578313252
2310522,V1,wqrs,90.36144578313252
2310522,V2,wqrs,90.36144578313252
2310522,V3,wqrs,90.36144578313252
2310522,V4,wqrs,90.36144578313252
2310522,V5,wqrs,90.36144578313252
2310522,V6,wqrs,90.36144578313252
2310522,I,eplimited,91.46341463414633
2310522,II,eplimited,90.9090909090909
2310522,III,eplimited,90.36144578313252
2310522,aVR,eplimited,122.95081967213115
2310522,aVL,eplimited,90.36144578313252
2310522,aVF,eplimited,90.36144578313252
2310522,V1,eplimited,90.9090909090909
2310522,V2,eplimited,90.36144578313252
2310522,V3,eplimited,90.36144578313252
2310522,V4,eplimited,90.36144578313252
2310522,V5,eplimited,90.36144578313252
2310522,V6,eplimited,91.46341463414633
2312233,I,wqrs,82.41758241758242
2312233,II,wqrs,82.41758241758242
2312233,III,wqrs,82.41758241758242
2312233,aVR,wqrs,82.41758241758242
2312233,aVL,wqrs,82.41758241758242
2312233,aVF,wqrs,82.41758241758242
2312233,V1,wqrs,82.41758241758242
2312233,V2,wqrs,82.41758241758242
2312233,V3,wqrs,82.41758241758242
2312233,V4,wqrs,82.41758241758242
2312233,V5,wqrs,82.41758241758242
2312233,V6,wqrs,82.41758241758242
2312233,I,eplimited,82.41758241758242
2312233,II,eplimited,82.41758241758242
2312233,III,eplimited,141.50943396226415
2312233,aVR,eplimited,82.41758241758242
2312233,aVL,eplimited,82.41758241758242
2312233,aVF,eplimited,82.41758241758242
2312233,V1,eplimited,82.41758241758242
2312233,V2,eplimited,82.41758241758242
2312233,V3,eplimited,82.41758241758242
2312233,V4,eplimited,82.41758241758242
2312233,V5,eplimited,82.41758241758242
2312233,V6,eplimited,82.41758241758242
2314213,I,wqrs,57.69230769230769
2314213,II,wqrs,57.69230769230769
2314213,III,wqrs,57.25190839694656
2314213,aVR,wqrs,57.69230769230769
2314213,aVL,wqrs,57.69230769230769
2314213,aVF,wqrs,57.25190839694656
2314213,V1,wqrs,57.25190839694656
2314213,V2,wqrs,57.25190839694656
2314213,V3,wqrs,57.69230769230769
2314213,V4,wqrs,57.25190839694656
2314213,V5,wqrs,57.69230769230769
2314213,V6,wqrs,58.13953488372093
2314213,I,eplimited,57.69230769230769
2314213,II,eplimited,57.69230769230769
2314213,III,eplimited,57.69230769230769
2314213,aVR,eplimited,57.915057915057915
2314213,aVL,eplimited,57.69230769230769
2314213,aVF,eplimited,57.69230769230769
2314213,V1,eplimited,57.69230769230769
2314213,V2,eplimited,57.915057915057915
2314213,V3,eplimited,57.915057915057915
2314213,V4,eplimited,57.69230769230769
2314213,V5,eplimited,57.69230769230769
2314213,V6,eplimited,57.69230769230769
2319354,I,wqrs,77.31958762886597
2319354,II,wqrs,78.125
2319354,III,wqrs,78.125
2319354,aVR,wqrs,78.125
2319354,aVL,wqrs,83.79888268156425
2319354,aVF,wqrs,78.125
2319354,V1,wqrs,78.125
2319354,V2,wqrs,78.125
2319354,V3,wqrs,78.94736842105263
2319354,V4,wqrs,78.125
2319354,V5,wqrs,78.125
2319354,V6,wqrs,78.94736842105263
2319354,I,eplimited,156.25
2319354,II,eplimited,78.94736842105263
2319354,III,eplimited,78.94736842105263
2319354,aVR,eplimited,78.125
2319354,aVL,eplimited,78.125
2319354,aVF,eplimited,78.125
2319354,V1,eplimited,78.125
2319354,V2,eplimited,77.720207253886
2319354,V3,eplimited,78.125
2319354,V4,eplimited,78.125
2319354,V5,eplimited,78.125
2319354,V6,eplimited,78.125
2321199,I,wqrs,94.9367088607595
2321199,II,wqrs,94.9367088607595
2321199,III,wqrs,94.9367088607595
2321199,aVR,wqrs,94.9367088607595
2321199,aVL,wqrs,94.9367088607595
2321199,aVF,wqrs,93.75
2321199,V1,wqrs,94.9367088607595
2321199,V2,wqrs,94.9367088607595
2321199,V3,wqrs,94.9367088607595
2321199,V4,wqrs,93.75
2321199,V5,wqrs,94.9367088607595
2321199,V6,wqrs,94.9367088607595
2321199,I,eplimited,94.9367088607595
2321199,II,eplimited,94.9367088607595
2321199,III,eplimited,94.33962264150944
2321199,aVR,eplimited,94.9367088607595
2321199,aVL,eplimited,94.9367088607595
2321199,aVF,eplimited,95.54140127388536
2321199,V1,eplimited,95.54140127388536
2321199,V2,eplimited,94.9367088607595
2321199,V3,eplimited,94.9367088607595
2321199,V4,eplimited,94.9367088607595
2321199,V5,eplimited,95.54140127388536
2321199,V6,eplimited,94.9367088607595
2325916,I,wqrs,61.47540983606557
2325916,II,wqrs,60.97560975609756
2325916,III,wqrs,60.483870967741936
2325916,aVR,wqrs,60.97560975609756
2325916,aVL,wqrs,60.97560975609756
2325916,aVF,wqrs,60.483870967741936
2325916,V1,wqrs,60.97560975609756
2325916,V2,wqrs,60.97560975609756
2325916,V3,wqrs,60.483870967741936
2325916,V4,wqrs,60.97560975609756
2325916,V5,wqrs,60.97560975609756
2325916,V6,wqrs,60.97560975609756
2325916,I,eplimited,60.97560975609756
2325916,II,eplimited,60.483870967741936
2325916,III,eplimited,60.97560975609756
2325916,aVR,eplimited,60.483870967741936
2325916,aVL,eplimited,60.483870967741936
2325916,aVF,eplimited,60.483870967741936
2325916,V1,eplimited,60.97560975609756
2325916,V2,eplimited,60.483870967741936
2325916,V3,eplimited,60.97560975609756
2325916,V4,eplimited,60.97560975609756
2325916,V5,eplimited,60.97560975609756
2325916,V6,eplimited,60.97560975609756
2326500,I,wqrs,208.33333333333331
2326500,II,wqrs,217.39130434782606
2326500,III,wqrs,197.36842105263156
2326500,aVR,wqrs,197.36842105263156
2326500,aVL,wqrs,197.36842105263156
2326500,aVF,wqrs,217.39130434782606
2326500,V1,wqrs,170.45454545454547
2326500,V2,wqrs,227.27272727272725
2326500,V3,wqrs,223.88059701492537
2326500,V4,wqrs,217.39130434782606
2326500,V6,wqrs,227.27272727272725
2326500,I,eplimited,141.50943396226415
2326500,II,eplimited,94.9367088607595
2326500,III,eplimited,71.42857142857142
2326500,aVR,eplimited,71.09004739336493
2326500,aVL,eplimited,71.77033492822966
2326500,aVF,eplimited,71.42857142857142
2326500,V1,eplimited,144.23076923076923
2326500,V2,eplimited,123.96694214876034
2326500,V3,eplimited,90.36144578313252
2326500,V4,eplimited,90.36144578313252
2326500,V6,eplimited,142.85714285714283
2327647,I,wqrs,83.33333333333334
2327647,II,wqrs,72.81553398058253
2327647,III,wqrs,72.81553398058253
2327647,aVR,wqrs,72.81553398058253
2327647,aVL,wqrs,72.81553398058253
2327647,aVF,wqrs,72.81553398058253
2327647,V1,wqrs,72.81553398058253
2327647,V2,wqrs,72.81553398058253
2327647,V3,wqrs,72.81553398058253
2327647,V4,wqrs,72.81553398058253
2327647,V5,wqrs,72.81553398058253
2327647,V6,wqrs,72.81553398058253
2327647,I,eplimited,81.52173913043478
2327647,II,eplimited,14.245014245014247
2327647,III,eplimited,82.41758241758242
2327647,aVR,eplimited,81.9672131147541
2327647,aVL,eplimited,82.41758241758242
2327647,aVF,eplimited,81.9672131147541
2327647,V1,eplimited,14.218009478672986
2327647,V2,eplimited,14.218009478672986
2327647,V3,eplimited,14.218009478672986
2327647,V4,eplimited,14.218009478672986
2327647,V5,eplimited,14.218009478672986
2327647,V6,eplimited,14.218009478672986
2329269,I,wqrs,87.2093023255814
2329269,II,wqrs,87.2093023255814
2329269,III,wqrs,87.2093023255814
2329269,aVR,wqrs,87.2093023255814
2329269,aVL,wqrs,87.2093023255814
2329269,V1,wqrs,87.2093023255814
2329269,V2,wqrs,86.20689655172414
2329269,V4,wqrs,86.20689655172414
2329269,V5,wqrs,86.20689655172414
2329269,V6,wqrs,87.2093023255814
2329269,I,eplimited,84.74576271186442
2329269,II,eplimited,84.74576271186442
2329269,III,eplimited,153.0612244897959
2329269,aVR,eplimited,84.74576271186442
2329269,aVL,eplimited,84.74576271186442
2329269,aVF,eplimited,159.5744680851064
2329269,V1,eplimited,84.74576271186442
2329269,V2,eplimited,84.74576271186442
2329269,V4,eplimited,85.22727272727273
2329269,V5,eplimited,84.74576271186442
2329269,V6,eplimited,85.71428571428572
2332148,I,wqrs,85.22727272727273
2332148,II,wqrs,85.22727272727273
2332148,III,wqrs,85.22727272727273
2332148,aVR,wqrs,85.22727272727273
2332148,aVL,wqrs,85.22727272727273
2332148,aVF,wqrs,85.22727272727273
2332148,V1,wqrs,85.22727272727273
2332148,V2,wqrs,85.22727272727273
2332148,V3,wqrs,85.22727272727273
2332148,V4,wqrs,85.22727272727273
2332148,V5,wqrs,85.22727272727273
2332148,V6,wqrs,85.22727272727273
2332148,I,eplimited,85.71428571428572
2332148,II,eplimited,85.22727272727273
2332148,III,eplimited,85.22727272727273
2332148,aVR,eplimited,85.71428571428572
2332148,aVL,eplimited,85.22727272727273
2332148,aVF,eplimited,85.22727272727273
2332148,V1,eplimited,85.22727272727273
2332148,V2,eplimited,85.22727272727273
2332148,V3,eplimited,85.22727272727273
2332148,V4,eplimited,85.22727272727273
2332148,V5,eplimited,85.71428571428572
2332148,V6,eplimited,85.71428571428572
2332742,I,wqrs,107.14285714285714
2332742,II,wqrs,107.14285714285714
2332742,III,wqrs,107.14285714285714
2332742,aVR,wqrs,107.14285714285714
2332742,aVL,wqrs,107.14285714285714
2332742,aVF,wqrs,107.14285714285714
2332742,V1,wqrs,107.14285714285714
2332742,V2,wqrs,107.14285714285714
2332742,V3,wqrs,107.14285714285714
2332742,V4,wqrs,107.14285714285714
2332742,V5,wqrs,107.14285714285714
2332742,V6,wqrs,107.14285714285714
2332742,I,eplimited,107.14285714285714
2332742,II,eplimited,107.14285714285714
2332742,III,eplimited,107.14285714285714
2332742,aVR,eplimited,107.14285714285714
2332742,aVL,eplimited,107.14285714285714
2332742,aVF,eplimited,107.14285714285714
2332742,V1,eplimited,107.14285714285714
2332742,V2,eplimited,107.14285714285714
2332742,V3,eplimited,107.14285714285714
2332742,V4,eplimited,107.14285714285714
2332742,V5,eplimited,107.14285714285714
2332742,V6,eplimited,107.14285714285714
2333085,I,wqrs,97.40259740259741
2333085,II,wqrs,97.40259740259741
2333085,III,wqrs,97.40259740259741
2333085,aVR,wqrs,97.40259740259741
2333085,aVL,wqrs,97.40259740259741
2333085,aVF,wqrs,97.40259740259741
2333085,V1,wqrs,97.40259740259741
2333085,V2,wqrs,97.40259740259741
2333085,V3,wqrs,97.40259740259741
2333085,V4,wqrs,97.40259740259741
2333085,V5,wqrs,97.40259740259741
2333085,V6,wqrs,97.40259740259741
2333085,I,eplimited,97.40259740259741
2333085,II,eplimited,97.40259740259741
2333085,III,eplimited,98.6842105263158
2333085,aVR,eplimited,97.40259740259741
2333085,aVL,eplimited,97.40259740259741
2333085,aVF,eplimited,97.40259740259741
2333085,V1,eplimited,97.40259740259741
2333085,V2,eplimited,97.40259740259741
2333085,V3,eplimited,97.40259740259741
2333085,V4,eplimited,97.40259740259741
2333085,V5,eplimited,98.03921568627452
2333085,V6,eplimited,98.03921568627452
2339728,I,wqrs,87.2093023255814
2339728,II,wqrs,87.2093023255814
2339728,III,wqrs,87.2093023255814
2339728,aVR,wqrs,87.2093023255814
2339728,aVL,wqrs,87.2093023255814
2339728,aVF,wqrs,87.2093023255814
2339728,V1,wqrs,87.2093023255814
2339728,V2,wqrs,87.2093023255814
2339728,V3,wqrs,87.2093023255814
2339728,V4,wqrs,87.2093023255814
2339728,V5,wqrs,87.2093023255814
2339728,V6,wqrs,87.2093023255814
2339728,I,eplimited,87.2093023255814
2339728,II,eplimited,87.2093023255814
2339728,III,eplimited,87.2093023255814
2339728,aVR,eplimited,87.2093023255814
2339728,aVL,eplimited,87.2093023255814
2339728,aVF,eplimited,87.2093023255814
2339728,V1,eplimited,87.2093023255814
2339728,V2,eplimited,87.2093023255814
2339728,V3,eplimited,87.2093023255814
2339728,V4,eplimited,88.23529411764706
2339728,V5,eplimited,87.2093023255814
2339728,V6,eplimited,87.2093023255814
2342679,I,wqrs,70.75471698113208
2342679,II,wqrs,71.09004739336493
2342679,III,wqrs,220.58823529411762
2342679,aVR,wqrs,70.75471698113208
2342679,aVL,wqrs,78.94736842105263
2342679,aVF,wqrs,66.96428571428571
2342679,V1,wqrs,70.75471698113208
2342679,V2,wqrs,67.26457399103138
2342679,V4,wqrs,70.75471698113208
2342679,V5,wqrs,71.09004739336493
2342679,V6,wqrs,70.75471698113208
2342679,I,eplimited,70.09345794392523
2342679,II,eplimited,70.75471698113208
2342679,III,eplimited,127.11864406779662
2342679,aVR,eplimited,71.42857142857143
2342679,aVL,eplimited,74.25742574257426
2342679,aVF,eplimited,77.31958762886597
2342679,V1,eplimited,71.42857142857143
2342679,V2,eplimited,67.56756756756756
2342679,V4,eplimited,71.42857142857143
2342679,V5,eplimited,71.09004739336493
2342679,V6,eplimited,70.75471698113208
2347050,I,wqrs,59.05511811023622
2347050,II,wqrs,59.523809523809526
2347050,III,wqrs,59.05511811023622
2347050,aVR,wqrs,59.523809523809526
2347050,aVL,wqrs,59.05511811023622
2347050,aVF,wqrs,59.05511811023622
2347050,V1,wqrs,59.05511811023622
2347050,V2,wqrs,59.05511811023622
2347050,V3,wqrs,59.523809523809526
2347050,V4,wqrs,59.05511811023622
2347050,V5,wqrs,59.523809523809526
2347050,V6,wqrs,59.523809523809526
2347050,I,eplimited,59.523809523809526
2347050,II,eplimited,59.28853754940712
2347050,III,eplimited,59.523809523809526
2347050,aVR,eplimited,60.0
2347050,aVL,eplimited,60.0
2347050,aVF,eplimited,59.05511811023622
2347050,V1,eplimited,59.05511811023622
2347050,V2,eplimited,59.523809523809526
2347050,V3,eplimited,59.28853754940712
2347050,V4,eplimited,59.28853754940712
2347050,V5,eplimited,59.28853754940712
2347050,V6,eplimited,59.28853754940712
2352232,I,wqrs,81.08108108108108
2352232,II,wqrs,81.08108108108108
2352232,III,wqrs,81.52173913043478
2352232,aVR,wqrs,81.08108108108108
2352232,aVL,wqrs,81.52173913043478
2352232,aVF,wqrs,81.52173913043478
2352232,V1,wqrs,81.52173913043478
2352232,V2,wqrs,81.52173913043478
2352232,V3,wqrs,81.08108108108108
2352232,V4,wqrs,81.52173913043478
2352232,V5,wqrs,81.52173913043478
2352232,V6,wqrs,81.52173913043478
2352232,I,eplimited,81.52173913043478
2352232,II,eplimited,80.64516129032258
2352232,III,eplimited,81.52173913043478
2352232,aVR,eplimited,81.52173913043478
2352232,aVL,eplimited,81.08108108108108
2352232,aVF,eplimited,81.08108108108108
2352232,V1,eplimited,81.52173913043478
2352232,V2,eplimited,81.08108108108108
2352232,V3,eplimited,80.64516129032258
2352232,V4,eplimited,81.52173913043478
2352232,V5,eplimited,81.52173913043478
2352232,V6,eplimited,81.08108108108108
2354985,I,wqrs,74.62686567164178
2354985,II,wqrs,74.62686567164178
2354985,III,wqrs,74.25742574257426
2354985,aVR,wqrs,74.62686567164178
2354985,aVL,wqrs,74.62686567164178
2354985,aVF,wqrs,74.62686567164178
2354985,V1,wqrs,74.25742574257426
2354985,V2,wqrs,74.25742574257426
2354985,V3,wqrs,74.62686567164178
2354985,V4,wqrs,74.62686567164178
2354985,V5,wqrs,74.62686567164178
2354985,V6,wqrs,74.62686567164178
2354985,I,eplimited,75.0
2354985,II,eplimited,74.25742574257426
2354985,III,eplimited,75.0
2354985,aVR,eplimited,74.25742574257426
2354985,aVL,eplimited,74.25742574257426
2354985,aVF,eplimited,74.62686567164178
2354985,V1,eplimited,75.0
2354985,V2,eplimited,75.0
2354985,V3,eplimited,75.0
2354985,V4,eplimited,75.0
2354985,V5,eplimited,75.0
2354985,V6,eplimited,75.0
2356467,I,wqrs,82.41758241758242
2356467,II,wqrs,81.9672131147541
2356467,III,wqrs,81.9672131147541
2356467,aVR,wqrs,82.41758241758242
2356467,aVL,wqrs,82.41758241758242
2356467,aVF,wqrs,70.09345794392523
2356467,V1,wqrs,81.9672131147541
2356467,V2,wqrs,82.41758241758242
2356467,V3,wqrs,81.9672131147541
2356467,V4,wqrs,82.41758241758242
2356467,V5,wqrs,82.41758241758242
2356467,V6,wqrs,82.41758241758242
2356467,I,eplimited,82.41758241758242
2356467,II,eplimited,82.41758241758242
2356467,III,eplimited,82.87292817679558
2356467,aVR,eplimited,82.41758241758242
2356467,aVL,eplimited,82.41758241758242
2356467,aVF,eplimited,75.37688442211055
2356467,V1,eplimited,82.41758241758242
2356467,V2,eplimited,82.41758241758242
2356467,V3,eplimited,81.52173913043478
2356467,V4,eplimited,82.41758241758242
2356467,V5,eplimited,82.41758241758242
2356467,V6,eplimited,82.41758241758242
2356999,I,wqrs,76.92307692307692
2356999,II,wqrs,75.37688442211055
2356999,III,wqrs,77.31958762886597
2356999,aVR,wqrs,76.53061224489795
