panel,column,column_title,row,idx,time_s,amplitude_au,class_name,candidate_type,display_subtype,record_id,source_idx,native_donor_id
D5,1,Medium / BUT native morph,generated,17249,9.68,0.036091484129428864,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.688,-0.029650749638676643,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.696,-0.05600525438785553,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.704,0.019769491627812386,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.712,-0.2144429087638855,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.72,0.028485076501965523,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.728,-0.11000228673219681,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.736,-0.2050100713968277,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.744,-0.1131075993180275,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.752,-0.09749096632003784,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.76,-0.06037991866469383,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.768,0.33102449774742126,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.776,1.252520203590393,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.784,1.8284974098205566,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.792,1.2834453582763672,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.8,-0.06653162091970444,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.808,-0.13190382719039917,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.816,0.048154015094041824,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.824,-0.14071889221668243,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.832,-0.043081171810626984,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.84,-0.06429823487997055,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.848,-0.11383218318223953,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.856,-0.019685251638293266,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.864,-0.0729445219039917,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.872,-0.09147941321134567,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.88,-0.09308888763189316,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.888,-0.03214454650878906,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.896,0.02355678752064705,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.904,-0.006751549895852804,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.912,-0.0023730231914669275,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.92,0.01917114108800888,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.928,0.03238464519381523,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.936,0.13262946903705597,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.944,0.09337414056062698,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.952,0.13546067476272583,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.96,0.15475711226463318,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.968,0.14530977606773376,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.976,0.17501026391983032,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.984,0.17830230295658112,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,1,Medium / BUT native morph,generated,17249,9.992,0.17838165163993835,medium,but_native_morph,medium_visible_qrs_detail,v116_native_morph_105001_4,v116_native_morph_17444_4,17444.0
D5,2,Medium / PTB morph,original,14806,0.0,-0.048509009182453156,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.008,-0.15101467072963715,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.016,-0.16477486491203308,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.024,0.01380665972828865,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.032,0.4922855794429779,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.04,1.0281093120574951,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.048,0.6670395731925964,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.056,-0.12544488906860352,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.064,-0.18136046826839447,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.072,-0.20853859186172485,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.08,-0.21562765538692474,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.088,-0.17835259437561035,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.096,-0.17771078646183014,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.104,-0.12173047661781311,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.112,-0.12056219577789307,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.12,-0.09172192960977554,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.128,-0.07192987203598022,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.136,-0.02484234794974327,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.144,0.013705103658139706,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.152,0.05588144809007645,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.16,0.06647403538227081,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.168,0.06606363505125046,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.176,0.12921033799648285,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.184,0.1368730515241623,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.192,0.1613166630268097,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.2,0.1723352074623108,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.208,0.15401560068130493,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.216,0.14016112685203552,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.224,0.14526964724063873,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.232,0.16666746139526367,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.24,0.19473154842853546,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.248,0.22016316652297974,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.256,0.30127400159835815,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.264,0.46771958470344543,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.272,0.562853991985321,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.28,0.48860645294189453,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.288,0.384829044342041,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.296,0.3433324992656708,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.304,0.32905200123786926,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.312,0.3017967641353607,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.32,0.27345073223114014,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.328,0.24992378056049347,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.336,0.23587623238563538,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.344,0.2287122756242752,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.352,0.23897682130336761,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.36,0.22844469547271729,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.368,0.15883700549602509,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.376,0.1665511578321457,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.384,0.32126715779304504,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.392,0.3563496768474579,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.4,0.3330564498901367,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.408,0.28376224637031555,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.416,0.21674823760986328,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.424,0.17953631281852722,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.432,0.16050954163074493,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.44,0.09786715358495712,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.448,0.05506383255124092,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.456,0.03795252740383148,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.464,-0.01651674509048462,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.472,-0.0886915773153305,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.48,-0.09892567247152328,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.488,-0.07439050078392029,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.496,0.0909859836101532,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.504,0.576346755027771,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.512,1.0660854578018188,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.52,0.7246838808059692,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.528,-0.010400805622339249,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.536,0.025596683844923973,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.544,0.032349616289138794,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.552,-0.06613044440746307,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.56,-0.02174348384141922,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.568,-0.06496132910251617,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.576,-0.05193011462688446,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.584,0.018328489735722542,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.592,-0.07298989593982697,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.6,-0.2072429209947586,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.608,-0.06477817893028259,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.616,-0.0480903759598732,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.624,-0.09063231945037842,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.632,-0.0916486456990242,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.64,-0.18199947476387024,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.648,-0.14348304271697998,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.656,-0.0482599101960659,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.664,-0.015333021990954876,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.672,-0.16055099666118622,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.68,-0.13291899859905243,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.688,-0.09147261083126068,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.696,-0.13242654502391815,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.704,-0.19020695984363556,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.712,-0.19471894204616547,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.72,-0.18565918505191803,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.728,-0.17981559038162231,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.736,-0.1572834700345993,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.744,-0.16711124777793884,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.752,-0.09515640884637833,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.76,-0.0035682148300111294,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.768,-0.06742261350154877,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.776,-0.038904618471860886,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.784,0.00983172096312046,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.792,0.053827185183763504,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.8,0.05343041941523552,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.808,0.08880499750375748,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.816,0.11507082730531693,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.824,0.13649703562259674,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.832,0.14098107814788818,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.84,0.2031785249710083,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.848,0.18945962190628052,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.856,0.2027527540922165,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.864,0.19344201683998108,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.872,0.20656421780586243,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.88,0.1350754052400589,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.888,0.17629368603229523,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.896,0.17037132382392883,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.904,0.09092718362808228,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.912,0.07315703481435776,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.92,0.0687595009803772,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.928,0.048579730093479156,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.936,0.006816861219704151,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.944,0.01210935041308403,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.952,-0.04405412822961807,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.96,0.027662701904773712,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.968,0.2665569484233856,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.976,0.7755133509635925,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.984,0.777805745601654,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,0.992,0.06657352298498154,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.0,-0.15214398503303528,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.008,-0.15980218350887299,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.016,-0.1115470752120018,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.024,-0.1207009106874466,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.032,-0.14327189326286316,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.04,-0.13144636154174805,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.048,-0.14487800002098083,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.056,-0.13349124789237976,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.064,-0.08532992750406265,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.072,0.019047092646360397,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.08,0.04524393007159233,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.088,0.030774090439081192,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.096,0.0037729120813310146,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.104,-0.019928986206650734,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.112,0.012304930947721004,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.12,0.0036605349741876125,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.128,0.03302224352955818,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.136,0.0714765265583992,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.144,0.06388712674379349,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.152,0.07950558513402939,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.16,0.07684348523616791,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.168,0.1458737999200821,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.176,0.14030848443508148,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.184,0.12448229640722275,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.192,0.08810677379369736,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.2,0.10269171744585037,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.208,0.10445577651262283,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.216,0.13164104521274567,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.224,0.06643881648778915,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.232,0.12102717161178589,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.24,0.13282909989356995,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.248,0.08199391514062881,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.256,0.0761127769947052,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.264,0.07447315752506256,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.272,0.09474900364875793,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,1.28,0.14305950701236725,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
