record_id,idx,source_idx,split,true_class,v116_candidate_type,v116_generated,true_y,svm_pred,mlp_pred,conformer_pred,svm_good_score,svm_medium_score,svm_bad_score,mlp_good_prob,mlp_medium_prob,mlp_bad_prob,conformer_good_prob,conformer_medium_prob,conformer_bad_prob,sqi_nearest_good_id,sqi_distance,l_detail,l_base,mlp_gm_margin,conformer_gm_margin
butv116_02244,2244,3919,test,good,original_but,0,0,good,good,good,0.8472320432607621,0.1475750297162541,0.0051929270229837,0.9079611248008858,0.0995841565283709,3.211833740580984e-06,0.9504088759422302,0.0493910387158393,0.0002000758540816,,,0.6643962358063159,0.3854195351703503,0.8083769682725148,0.901017837226391
butv116_02248,2248,3928,test,good,original_but,0,0,good,good,good,0.8404603349960249,0.1543874975799512,0.0051521674240239,0.8576926930194065,0.1395014440008052,2.475630327085398e-06,0.9140600562095642,0.0857211723923683,0.0002187869686167,,,0.6704931009388777,0.3419481867874138,0.7181912490186013,0.8283388838171959
butv116_02266,2266,3973,test,good,original_but,0,0,good,good,medium,0.8686230831212886,0.1269861729875739,0.0043907438911373,0.8553964530369085,0.1291398058373131,5.198209968608167e-06,0.4750211834907532,0.5244104862213135,0.0005682731280103,,,0.6462299243854833,0.2305954785894789,0.7262566471995954,-0.0493893027305603
butv116_02272,2272,3982,test,good,original_but,0,0,good,good,medium,0.8697812534741264,0.1258812570241785,0.0043374895016952,0.8436470323797851,0.1405293711350378,4.899831567157816e-06,0.3704871237277984,0.6289361715316772,0.0005767060210928,,,0.6952920138910297,0.2593326645808675,0.7031176612447473,-0.25844904780387884
butv116_02276,2276,3986,test,good,original_but,0,0,good,good,good,0.8660200555661397,0.1297937455805791,0.004186198853281,0.836126773104081,0.1499327500506864,4.379618142570454e-06,0.5952601432800293,0.4043178856372833,0.0004220335686113,,,0.6485816418357983,0.3454290509932842,0.6861940230533946,0.19094225764274597
butv116_02279,2279,3991,test,good,original_but,0,0,good,good,good,0.8451708216000847,0.1501083836254838,0.0047207947744315,0.7794478890650123,0.1734868272508498,4.467870149238607e-06,0.6685773730278015,0.3310102224349975,0.0004124822444282,,,0.6825144739975031,0.2122175295821094,0.6059610618141624,0.337567150592804
butv116_02307,2307,4041,test,good,original_but,0,0,good,good,good,0.8563762975333313,0.1388997892653137,0.0047239132013548,0.8662849896564941,0.1297657412368321,3.663851667603712e-06,0.8558219075202942,0.1437231749296188,0.0004549092845991,,,0.6741817243656554,0.2516281496445741,0.7365192484196621,0.7120987325906754
butv116_02308,2308,4048,test,good,original_but,0,0,good,good,good,0.8238139588137925,0.1712176693849535,0.0049683718012538,0.736545741616548,0.1958485660077882,4.517722333396528e-06,0.912302315235138,0.0874134972691536,0.0002841844107024,,,0.6490350130940913,0.3647716609221292,0.5406971756087597,0.8248888179659845
butv116_02310,2310,4052,test,good,original_but,0,0,good,good,good,0.8542668117300958,0.1403673796189511,0.0053658086509531,0.9112008995640752,0.0987501502083226,2.698965114415756e-06,0.9527723789215088,0.0469524636864662,0.00027520940057,,,0.6659317447979891,0.2756703617113339,0.8124507493557527,0.9058199152350426
butv116_02319,2319,4076,test,good,original_but,0,0,good,good,good,0.8405165742368044,0.1544352531027027,0.005048172660493,0.914225592626507,0.0983841914077175,3.24317687571898e-06,0.9310912489891052,0.0687078237533569,0.0002009096206165,,,0.6735647675968551,0.4255182785928195,0.8158414012187896,0.8623834252357483
butv116_02322,2322,4080,test,good,original_but,0,0,good,good,good,0.8527997087129449,0.1420463634274565,0.0051539278595984,0.895274064611827,0.1096254292169437,3.082388391509206e-06,0.9918366074562072,0.0080066313967108,0.0001567821163916,,,0.6678396742622512,0.220491484537495,0.7856486353948833,0.9838299760594964
butv116_02324,2324,4082,test,good,original_but,0,0,good,good,good,0.8632552763878617,0.1319468646538107,0.0047978589583272,0.8648090935424985,0.1214072078502042,4.781332372917876e-06,0.9733068943023682,0.026525879278779,0.0001671627251198,,,0.6600324484612183,0.2663034476497781,0.7434018856922943,0.9467810150235891
butv116_02328,2328,4092,test,good,original_but,0,0,good,good,good,0.8587377687149836,0.1356935626318135,0.0055686686532028,0.9040651032497642,0.0989285933862983,4.823264071597849e-06,0.9942595958709716,0.0056127198040485,0.0001275958347832,,,0.6389420180204249,0.3993384992209737,0.8051365098634659,0.988646876066923
butv116_02329,2329,4093,test,good,original_but,0,0,good,good,good,0.825786612810244,0.1688969337075068,0.0053164534822491,0.7687336952233929,0.1682501169470289,4.412300151952362e-06,0.8090837597846985,0.19013312458992,0.0007831224356777,,,0.6384652858999397,0.3082645693924277,0.600483578276364,0.6189506351947784
butv116_02338,2338,4112,test,good,original_but,0,0,good,good,good,0.8331368521688061,0.1610680022680554,0.0057951455631384,0.8315757887450603,0.1359059762839152,3.37080257646934e-06,0.5367336869239807,0.4628047347068786,0.0004616009246092,,,0.6040204411268792,0.2250505691733159,0.6956698124611451,0.0739289522171021
butv116_02342,2342,4117,test,good,original_but,0,0,good,good,good,0.827929150630277,0.1665901412387666,0.0054807081309563,0.7812421547456152,0.1690833678212828,3.373594156969489e-06,0.9288818836212158,0.0707892626523971,0.0003288859152235,,,0.5928846390200695,0.3684231694923799,0.6121587869243323,0.8580926209688187
butv116_02363,2363,4370,test,good,original_but,0,0,good,good,good,0.8708963446941903,0.1245383607581449,0.0045652945476648,0.8587864555028986,0.113348523760402,7.422846263858056e-06,0.9388189315795898,0.0609212443232536,0.0002598666469566,,,0.6486067270401081,0.3111659310318633,0.7454379317424966,0.8778976872563362
butv116_02366,2366,4375,test,good,original_but,0,0,good,good,good,0.8559969121205644,0.1403320946529693,0.0036709932264664,0.7847505768979449,0.1814118545160575,6.9203362441350935e-06,0.8878313302993774,0.1118889823555946,0.0002796277403831,,,0.6319852967275098,0.6869552181562851,0.6033387223818873,0.7759423479437828
butv116_02408,2408,4494,test,good,original_but,0,0,good,good,good,0.5541612232063652,0.4426227508919571,0.0032160259016777,0.5311033384751775,0.4169766707823256,3.995437738711396e-05,0.640255868434906,0.35933518409729,0.0004089803260285,,,0.6666764146163531,0.9937090137707052,0.11412666769285196,0.280920684337616
butv116_02411,2411,4501,test,good,original_but,0,0,medium,good,good,0.4683872847001529,0.5276834103869072,0.0039293049129398,0.5018968742458852,0.3736095361535302,3.4780299811402297e-05,0.7874739766120911,0.212231308221817,0.0002947314351331,,,0.7754353467652685,0.9223277122129288,0.12828733809235504,0.575242668390274
butv116_02413,2413,4503,test,good,original_but,0,0,good,good,good,0.8494987995814436,0.1443082015008042,0.0061929989177521,0.9064661777492404,0.0997376535869962,3.3287664983187885e-06,0.9315516948699952,0.0681970715522766,0.0002511565107852,,,0.6671325836750497,0.3367842056595417,0.8067285241622443,0.8633546233177186
butv116_02415,2415,4506,test,good,original_but,0,0,good,good,good,0.8489637158770901,0.1478496761086076,0.0031866080143025,0.7564509237588011,0.215766133538295,8.340970462090611e-06,0.5992414951324463,0.4004063010215759,0.0003522187762428,,,0.6438578276886361,0.911047279429293,0.5406847902205061,0.19883519411087036
butv116_02417,2417,4508,test,good,original_but,0,0,good,good,good,0.8453314339517326,0.1509617289266361,0.0037068371216313,0.7406419810546778,0.2142609033195492,7.555452186898774e-06,0.7692196369171143,0.2304644286632537,0.0003159275802318,,,0.7010657683500394,0.5817202953744657,0.5263810777351287,0.5387552082538606
butv116_02418,2418,4509,test,good,original_but,0,0,good,good,good,0.8614411329390554,0.1340292203866039,0.0045296466743406,0.8357184618860031,0.145361370300364,4.415138141956145e-06,0.8523765206336975,0.1473410278558731,0.0002825213014148,,,0.6413889094515269,0.5395658108120746,0.6903570915856391,0.7050354927778244
butv116_02424,2424,4705,test,good,original_but,0,0,good,good,medium,0.814789356462652,0.1792970368611144,0.0059136066762334,0.7784332332327167,0.1561282654392339,4.454994082011832e-06,0.23990198969841,0.759630560874939,0.0004674409865401,,,0.6365941783251117,0.3711343926508602,0.6223049677934829,-0.5197285711765289
butv116_02426,2426,4707,test,good,original_but,0,0,good,good,medium,0.8405636909972618,0.1528885666862612,0.0065477423164771,0.8739262236426726,0.1219509146300001,2.6658734210087505e-06,0.3225680887699127,0.676872968673706,0.0005589450011029,,,0.6804944419800718,0.2712318221682388,0.7519753090126725,-0.35430487990379333
butv116_02441,2441,4728,test,good,original_but,0,0,good,good,medium,0.6222772519399589,0.3729142748281028,0.0048084732319383,0.5299520848064859,0.374901482364891,6.619530466508007e-06,0.2702684104442596,0.7293809056282043,0.0003507501387502,,,0.7080484937053433,0.5408328159128737,0.1550506024415949,-0.45911249518394476
butv116_02444,2444,4744,test,good,original_but,0,0,good,good,good,0.8260970506913338,0.1705574937025235,0.0033454556061426,0.7124024039359144,0.2559832998392376,7.123213809187082e-06,0.9242194890975952,0.0755675062537193,0.0002129538625013,,,0.62800302003569,0.8377138766258136,0.45641910409667674,0.8486519828438759
butv116_02448,2448,4748,test,good,original_but,0,0,good,good,good,0.863763449329746,0.1325160525210571,0.0037204981491969,0.8048891543865075,0.1755350595540819,5.856628410357487e-06,0.6506842970848083,0.3489263355731964,0.0003893764514941,,,0.6797897652600046,0.5523101747687924,0.6293540948324257,0.30175796151161194
butv116_02454,2454,4777,test,good,original_but,0,0,good,good,good,0.73182037884053,0.2648539045055796,0.0033257166538905,0.5946872602942535,0.3454986030233449,7.723336048707293e-06,0.5232743620872498,0.4763827323913574,0.0003428782219998,,,0.6879232909225795,0.6682954532388473,0.24918865727090855,0.046891629695892334
butv116_02480,2480,4853,test,good,original_but,0,0,good,good,good,0.8514784574607851,0.1432320170112721,0.0052895255279425,0.8935117538356753,0.103133379274375,3.867094914153176e-06,0.7812900543212891,0.2183848023414611,0.0003251643502153,,,0.6288092922572149,0.3955554477289353,0.7903783745613002,0.562905251979828
butv116_02483,2483,4856,test,good,original_but,0,0,good,good,good,0.8692172176471746,0.1262179880511628,0.0045647943016625,0.8610523682927512,0.117914597327696,6.143085997544763e-06,0.7394596934318542,0.260114848613739,0.0004255054809618,,,0.6357450809408575,0.4056690574930265,0.7431377709650552,0.47934484481811523
butv116_02497,2497,4905,test,good,original_but,0,0,good,good,good,0.7170012743328358,0.2788774233385689,0.0041213023285949,0.5907982479010282,0.3153427681484184,7.273874036262333e-06,0.9531315565109252,0.0466786660254001,0.0001897159381769,,,0.6607206795837504,0.661319469025937,0.2754554797526098,0.9064528904855251
butv116_02501,2501,4914,test,good,original_but,0,0,good,good,good,0.7015984487825095,0.2939600712315126,0.0044414799859778,0.5896026493217186,0.3038346487153258,7.550025551839597e-06,0.921312153339386,0.0784957781434059,0.0001920974027598,,,0.6339789161275523,0.7613487159135022,0.2857680006063928,0.8428163751959801
butv116_02524,2524,4996,test,good,original_but,0,0,good,good,good,0.8372044797956124,0.1573782484650726,0.005417271739315,0.8124489638851722,0.1441841350748498,4.254570565536738e-06,0.7663467526435852,0.2332812696695327,0.0003718776861205,,,0.6238615825859024,0.3822604148480827,0.6682648288103223,0.5330654829740525
butv116_02528,2528,5004,test,good,original_but,0,0,good,good,good,0.8496345939911792,0.1451496818211368,0.0052157241876838,0.8775174077795994,0.1081392574961361,4.510097638958223e-06,0.8383097648620605,0.1612604111433029,0.0004298111307434,,,0.6171465473933201,0.3276264619391592,0.7693781502834633,0.6770493537187576
butv116_02534,2534,5012,test,good,original_but,0,0,good,good,good,0.7571469576980042,0.2390565149565776,0.003796527345418,0.6606398008111275,0.2656757995186558,1.0058295758043625e-05,0.8500431776046753,0.149739608168602,0.0002171091618947,,,0.6324369211897436,0.8748982502162648,0.3949640012924717,0.7003035694360733
butv116_02537,2537,5016,test,good,original_but,0,0,good,good,good,0.8418439304178263,0.1528668484534488,0.0052892211287251,0.8178682500261582,0.1375675748274127,5.155818167028086e-06,0.8955363631248474,0.1040351763367652,0.0004285426693968,,,0.6220342380926513,0.413436655472313,0.6803006751987455,0.7915011867880822
butv116_02541,2541,5026,test,good,original_but,0,0,good,good,good,0.7698017151080341,0.2269447985643264,0.0032534863276394,0.6833812751032651,0.268568198821471,1.1889452800551036e-05,0.975230634212494,0.0246478579938411,0.0001215197262354,,,0.6639884150881926,0.8028502334350924,0.4148130762817941,0.950582776218653
butv116_02594,2594,5103,test,good,original_but,0,0,good,good,good,0.8499487367710753,0.1454461097346154,0.0046051534943093,0.7922799793513591,0.1996615229956455,4.404087803365539e-06,0.9426729679107666,0.0571087151765823,0.0002183747274102,,,0.6643022884594516,0.7799872792993694,0.5926184563557135,0.8855642527341843
butv116_02633,2633,5176,test,good,original_but,0,0,good,good,medium,0.8798531618239918,0.1151475689130989,0.0049992692629093,0.9339435042863048,0.0667521618268344,8.542127117912437e-06,0.4671071767807007,0.5323808789253235,0.0005119304405525,,,0.643387571649424,0.3608590863832028,0.8671913424594704,-0.0652737021446228
butv116_02656,2656,5232,test,good,original_but,0,0,good,good,medium,0.8499666818240528,0.1447640278900316,0.0052692902859154,0.936916300289972,0.0746341145229732,3.509265823310604e-06,0.1079930812120437,0.8913220763206482,0.0006848404882475,,,0.5959041372032331,0.4524393991456484,0.8622821857669988,-0.7833289951086044
butv116_02660,2660,5238,test,good,original_but,0,0,good,good,good,0.859049128312639,0.1360331092960902,0.0049177623912706,0.9071541942468864,0.1077027649087164,2.953919968639487e-06,0.8518803715705872,0.1477784663438797,0.0003412088262848,,,0.6658075819424915,0.3612102574172054,0.7994514293381699,0.7041019052267075
butv116_02704,2704,5315,test,good,original_but,0,0,good,good,good,0.8897530163363571,0.105018720144329,0.005228263519314,0.940533930267818,0.0771657471628953,2.4237126288428662e-06,0.9719825387001038,0.0278005581349134,0.0002169126382796,,,0.6310437493035597,0.2978603537959441,0.8633681831049227,0.9441819805651903
butv116_02706,2706,5317,test,good,original_but,0,0,good,good,good,0.851749756023498,0.1428461084990679,0.0054041354774341,0.9285457195133804,0.0810785696164544,3.5551527272586305e-06,0.8724995851516724,0.1271882802248001,0.0003121050249319,,,0.6250779503509878,0.200973801164719,0.847467149896926,0.7453113049268723
butv116_02712,2712,5328,test,good,original_but,0,0,good,good,good,0.8482144961120319,0.146494020389181,0.0052914834987871,0.8175465509784291,0.1521876447293878,5.500912141933445e-06,0.8207618594169617,0.1789715588092804,0.0002665890497155,,,0.6405876517644993,0.3336716005863407,0.6653589062490413,0.6417903006076813
butv116_02719,2719,5336,test,good,original_but,0,0,good,good,medium,0.7718925827551193,0.2242609076631587,0.003846509581722,0.5995806151653519,0.3480706331465164,4.186528600613171e-06,0.0901777446269989,0.9094918370246888,0.0003304367419332,,,0.6179018063413997,0.7121128903149376,0.2515099820188355,-0.8193140923976899
butv116_02725,2725,5349,test,good,original_but,0,0,good,good,good,0.8566074335109135,0.1386834594487062,0.0047091070403805,0.869197124853621,0.1363568374051839,3.0602246441739284e-06,0.9696807265281676,0.0301079098135232,0.0002113697410095,,,0.6873756013212583,0.4287647269705902,0.7328402874484371,0.9395728167146444
butv116_02730,2730,5354,test,good,original_but,0,0,good,good,good,0.84315839206139,0.1535051341891008,0.0033364737495092,0.7170399024726356,0.2725106093266897,4.86837263106439e-06,0.7727238535881042,0.2270236760377884,0.0002524777664802,,,0.678301858935407,0.7711995641400728,0.4445292931459459,0.5457001775503159
butv116_02740,2740,5383,test,good,original_but,0,0,good,good,good,0.870723886734364,0.1253254396760718,0.0039506735895641,0.8932521432485159,0.1183978863218281,4.429258486618925e-06,0.949944794178009,0.0498980022966861,0.0001571388274896,,,0.6276972956640458,0.657604166322139,0.7748542569266877,0.900046791881323
butv116_02750,2750,5396,test,good,original_but,0,0,good,good,good,0.8213944028863427,0.1742567917636866,0.0043488053499708,0.6993945951573511,0.2430442462555463,4.214219809407425e-06,0.8666561841964722,0.1330901086330413,0.0002537071122787,,,0.6328710582246674,0.5842036862958414,0.4563503489018048,0.7335660755634309
butv116_02751,2751,5397,test,good,original_but,0,0,good,good,good,0.786439081191057,0.2097926900220393,0.0037682287869036,0.6493725125401494,0.2892166599597615,6.221598572127516e-06,0.643564760684967,0.3561442494392395,0.0002910183393396,,,0.6808236209038835,0.7197667826292334,0.3601558525803879,0.28742051124572754
butv116_02772,2772,5429,test,good,original_but,0,0,good,good,good,0.805982525448266,0.1879427787220402,0.0060746958296936,0.7591571740693168,0.1702592612385686,5.526276089621447e-06,0.8623058795928955,0.1374167054891586,0.0002774667809717,,,0.6045151747907922,0.5084037671092123,0.5888979128307482,0.7248891741037369
butv116_02774,2774,5431,test,good,original_but,0,0,good,good,good,0.8322559726579795,0.1628080508611993,0.0049359764808215,0.7973107692267205,0.1415107287580729,9.614855803501358e-06,0.904748260974884,0.094972051680088,0.0002796426124405,,,0.6447532576630535,0.3760464515230982,0.6558000404686476,0.809776209294796
butv116_02776,2776,5433,test,good,original_but,0,0,good,good,good,0.8654530035849515,0.1302499892669771,0.0042970071480714,0.8312795708825738,0.1519186563552024,4.812383107029229e-06,0.6515313386917114,0.3481275737285614,0.0003410221252124,,,0.6659306620026236,0.5401450447550491,0.6793609145273714,0.30340376496315
butv116_02783,2783,5445,test,good,original_but,0,0,good,good,good,0.8384824022526666,0.1563374327634201,0.0051801649839131,0.8656349383659105,0.1344366594186094,2.530110386601274e-06,0.780792236328125,0.2189263850450515,0.0002813693427015,,,0.6340327224992954,0.5927959244610665,0.7311982789473012,0.5618658512830735
butv116_02795,2795,5468,test,good,original_but,0,0,good,good,good,0.857826598431717,0.137069250807299,0.0051041507609839,0.9569015285214096,0.0623443375531923,3.3822039004131646e-06,0.9322118163108826,0.0675159841775894,0.0002721241035033,,,0.5965028806607111,0.4285647150632218,0.8945571909682173,0.8646958321332932
butv116_02800,2800,5475,test,good,original_but,0,0,good,good,good,0.6577381580804232,0.3397209358220433,0.0025409060975336,0.5891491136441839,0.3876113634077814,2.400716367974213e-05,0.7075036764144897,0.2921692728996277,0.0003270951856393,,,0.7254023892146673,1.0102573930621153,0.20153775023640247,0.41533440351486206
butv116_02835,2835,5539,test,good,original_but,0,0,good,good,good,0.8581689338265485,0.1379689299213119,0.00386213625214,0.7732417892964294,0.2313175181124995,4.96849372757646e-06,0.9338966608047484,0.0659477040171623,0.000155592962983,,,0.7166717640258508,0.7673428135785578,0.5419242711839298,0.8679489567875861
butv116_02875,2875,5724,test,good,original_but,0,0,good,good,medium,0.8483834989968253,0.1467886199665556,0.004827881036619,0.8825095547523689,0.1189805194678054,3.1662001801331664e-06,0.2535287141799927,0.7460088729858398,0.0004624400462489,,,0.6178651206020097,0.4087167081662871,0.7635290352845635,-0.49248015880584717
butv116_02879,2879,5728,test,good,original_but,0,0,good,good,medium,0.8260690753698613,0.1701082529622702,0.0038226716678685,0.7137019143275295,0.2471611114147851,3.870804244897706e-06,0.3674300909042358,0.6321207880973816,0.0004491499857977,,,0.6258292315110453,0.664084074176197,0.46654080291274436,-0.2646906971931458
butv116_02900,2900,6070,test,good,original_but,0,0,good,good,good,0.8268327019793381,0.1677419288643657,0.0054253691562962,0.7885600549638975,0.1525271139384185,5.1840020638749e-06,0.7860849499702454,0.2135533839464187,0.000361650774721,,,0.6062919225809198,0.3409737841555678,0.636032941025479,0.5725315660238266
butv116_02904,2904,6112,test,good,original_but,0,0,medium,medium,good,0.360051602687032,0.6355279135225592,0.004420483790409,0.3769510885941759,0.4804766230960903,1.4441675962438402e-05,0.9063134789466858,0.0934931933879852,0.0001933665625983,,,0.5842093891608159,0.9967261242299352,-0.10352553450191437,0.8128202855587006
butv116_02920,2920,6138,test,good,original_but,0,0,good,good,good,0.8557068717638562,0.1396696130944996,0.0046235151416442,0.8236251153943168,0.166673083637378,3.2058467359183977e-06,0.9578065872192384,0.0419741943478584,0.0002192181564169,,,0.668867893140114,0.3655817027977805,0.6569520317569388,0.91583239287138
butv116_02932,2932,6164,test,good,original_but,0,0,good,good,good,0.793698224816828,0.2028616713016829,0.0034401038814889,0.683225263268177,0.2730628401448395,8.110303517535356e-06,0.9795966148376464,0.0202368423342704,0.0001665026356931,,,0.6777731968653731,0.6439807166838298,0.4101624231233375,0.959359772503376
butv116_02942,2942,6175,test,good,original_but,0,0,good,good,good,0.8146792422076108,0.1821719509356252,0.0031488068567642,0.6719500315500524,0.3253595929156333,5.042483046830938e-06,0.6295031309127808,0.370148241519928,0.0003486391506157,,,0.6841255714391987,0.8060753790451481,0.3465904386344191,0.2593548893928528
butv116_02948,2948,6183,test,good,original_but,0,0,good,good,good,0.8649860174999588,0.1309905793793802,0.0040234031206609,0.8113003796544476,0.1793811353815898,4.316196794090913e-06,0.972679078578949,0.0271573811769485,0.0001636298256926,,,0.6644360126362269,0.3462288475662745,0.6319192442728577,0.9455216974020004
butv116_02951,2951,6188,test,good,original_but,0,0,good,good,good,0.8345267950505354,0.1630402325694471,0.0024329723800176,0.7605856479099083,0.2494330586143404,1.0369731929474335e-05,0.9383827447891236,0.0614199340343475,0.0001973340404219,,,0.6781517579820443,0.7774232059909166,0.511152589295568,0.8769628107547761
butv116_02969,2969,6212,test,good,original_but,0,0,medium,good,good,0.4377094035165316,0.5593155780714618,0.0029750184120066,0.4879693237795229,0.4239346292705875,2.959631219643473e-05,0.9515864849090576,0.0482128709554672,0.0002006664144573,,,0.6519286313008532,0.9138128334358218,0.0640346945089354,0.9033736139535904
butv116_02984,2984,6243,test,good,original_but,0,0,good,good,good,0.8299136901387306,0.1658075045740163,0.0042788052872531,0.7539329013101707,0.2010440578211604,5.861252141720722e-06,0.9411266446113586,0.0586731657385826,0.0002001158718485,,,0.6251922628386155,0.517191924928918,0.5528888434890102,0.882453478872776
butv116_02987,2987,6246,test,good,original_but,0,0,good,good,good,0.8805619338195094,0.1168368516713277,0.0026012145091626,0.8455477917560758,0.15882570735,1.4913814537633436e-05,0.9786640405654908,0.0211791209876537,0.0001567800936754,,,0.6846550605424893,0.8174163265249627,0.6867220844060757,0.9574849195778371
butv116_03005,3005,6308,test,good,original_but,0,0,good,good,medium,0.7481046798923935,0.249108212407446,0.0027871077001603,0.6399118745616448,0.3291473790815805,1.1530926374985238e-05,0.3501352071762085,0.6495466828346252,0.0003181462816428,,,0.7252547110210199,0.8870261043933886,0.3107644954800643,-0.29941147565841675
butv116_03010,3010,6329,test,good,original_but,0,0,good,good,good,0.8884525821183575,0.1086441525899746,0.002903265291668,0.8232865405111356,0.1891219323229407,6.541512832539875e-06,0.8988733887672424,0.1009262055158615,0.0002004864800255,,,0.6928035131584911,0.7851485050496785,0.6341646081881949,0.7979471832513809
butv116_03020,3020,6348,test,good,original_but,0,0,good,good,good,0.8051236427546293,0.1923605468377087,0.0025158104076619,0.6976075712801831,0.3114182324158715,1.1115787519095276e-05,0.9914392232894896,0.0084397913888096,0.0001209760812344,,,0.6784083603713498,0.9652701024556436,0.3861893388643116,0.9829994319006801
butv116_03021,3021,6350,test,good,original_but,0,0,good,good,good,0.8488661080300632,0.1460598566600875,0.0050740353098489,0.9057860782284104,0.1047021811848527,3.017023755386017e-06,0.9735091924667358,0.0263162087649106,0.0001744840701576,,,0.6680290216279109,0.3934721799813574,0.8010838970435576,0.9471929837018253
butv116_03028,3028,6357,test,good,original_but,0,0,good,good,good,0.8676371370057198,0.1279171101406222,0.0044457528536576,0.916957543521658,0.0984324913980072,4.691967396999886e-06,0.9784443974494934,0.0214172434061765,0.0001383573981001,,,0.6736414435763776,0.4506038197862777,0.8185250521236509,0.957027154043317
butv116_03029,3029,6358,test,good,original_but,0,0,good,good,good,0.8249117601063514,0.1729503572532194,0.0021378826404294,0.7455256799595175,0.3476310884662077,8.928218566140162e-06,0.9831409454345704,0.0167181845754385,0.0001408598473062,,,0.6678138297699208,1.1270541871860875,0.39789459149330975,0.9664227608591319
butv116_03030,3030,6361,test,good,original_but,0,0,good,good,good,0.848548618263418,0.1487551662491039,0.0026962154874781,0.7161938262054989,0.3124739265266901,5.592409539427959e-06,0.972059965133667,0.0278336536139249,0.0001063306917785,,,0.6760316935049564,0.9661783545061274,0.4037198996788088,0.9442263115197421
butv116_03054,3054,6400,test,good,original_but,0,0,medium,medium,good,0.3186914840176933,0.6791432051287343,0.0021653108535724,0.4378475173074869,0.595350805858826,0.0005202052004656,0.619455099105835,0.380289226770401,0.0002556413528509,,,0.6553349562678389,1.2294301018173268,-0.15750328855133916,0.23916587233543396
butv116_03060,3060,6408,test,good,original_but,0,0,good,good,good,0.7713980181177414,0.2262663922384916,0.0023355896437668,0.7197679049196551,0.2834100014369746,2.312739417409356e-05,0.9761673212051392,0.0236949101090431,0.0001377271692035,,,0.6003757558174561,1.06690097741414,0.43635790348268055,0.952472411096096
butv116_03062,3062,6410,test,good,original_but,0,0,good,good,good,0.8071327434062368,0.1904701884636407,0.0023970681301225,0.6347810881207737,0.4188284823467241,5.162092939973874e-06,0.9707472920417786,0.0291308835148811,0.0001218718971358,,,0.5920735436679342,1.0285183965093738,0.21595260577404962,0.9416164085268974
butv116_03075,3075,6426,test,good,original_but,0,0,good,good,good,0.8608015175937563,0.1350975364786449,0.0041009459275986,0.8939607438926265,0.1294656090776738,4.038051962034397e-06,0.9802175760269164,0.0196112133562564,0.0001711496879579,,,0.6742451134104942,0.6386289864578297,0.7644951348149527,0.96060636267066
butv116_03076,3076,6428,test,good,original_but,0,0,good,good,good,0.8683031400965353,0.1276882591409418,0.0040086007625228,0.9222070520520916,0.0976963491735723,4.548638434558045e-06,0.9861878156661988,0.0136532001197338,0.0001590152387507,,,0.6959961707512454,0.5154190680057428,0.8245107028785194,0.972534615546465
butv116_03092,3092,6492,test,good,original_but,0,0,good,good,medium,0.6010923149864513,0.3930363287855666,0.0058713562279817,0.5983235130270712,0.2434463903291875,1.3882590855971656e-05,0.1221012696623802,0.8775016665458679,0.0003970625402871,,,0.6807866130064892,0.3750977686578173,0.35487712269788374,-0.7554003968834877
butv116_03093,3093,6493,test,good,original_but,0,0,medium,good,medium,0.460557498645939,0.5358535874695437,0.0035889138845171,0.5041443646088837,0.390499408187145,3.312165286038281e-05,0.0812550783157348,0.918390154838562,0.0003547159431036,,,0.6938416630391329,0.6674493960985919,0.11364495642173866,-0.8371350765228273
butv116_03108,3108,6582,test,good,original_but,0,0,medium,medium,good,0.0929070973788999,0.905497965644382,0.001594936976718,0.1438360536956005,0.7918518837879681,4.525472687441642e-05,0.5540204644203186,0.445645123720169,0.0003344217839185,,,0.6125151890634228,0.7977808696368476,-0.6480158300923676,0.10837534070014959
butv116_03110,3110,6585,test,good,original_but,0,0,medium,medium,good,0.0888714134537553,0.9094385215644208,0.0016900649818239,0.1724204741086549,0.7551299847223527,2.9563795086767425e-05,0.7873591184616089,0.2123645097017288,0.0002763759694062,,,0.5877213523954384,0.81941219795125,-0.5827095106136978,0.5749946087598801
butv116_03111,3111,6586,test,good,original_but,0,0,medium,medium,medium,0.0977047524552098,0.9002283723613361,0.0020668751834541,0.1814446393893039,0.7153441329691933,4.082651897012247e-05,0.4288840889930725,0.5707864165306091,0.0003295433998573,,,0.644282420659647,0.6965591946827452,-0.5338994935798894,-0.14190232753753662
butv116_03119,3119,6595,test,good,original_but,0,0,medium,medium,good,0.0891845481125183,0.909131630632939,0.0016838212545425,0.1771581139659228,0.7480223315069213,3.14741413499504e-05,0.806885302066803,0.1928905844688415,0.0002241031615994,,,0.6141077939298892,0.7213187007418741,-0.5708642175409986,0.6139947175979614
butv116_03120,3120,6596,test,good,original_but,0,0,medium,medium,good,0.1515294000060602,0.8472043253940557,0.001266274599884,0.1661523895192642,0.7612076099113622,0.0009978202713764,0.6870060563087463,0.312700867652893,0.000293140852591,,,0.6871469750200472,0.9952654158277884,-0.595055220392098,0.3743051886558533
butv116_03123,3123,6600,test,good,original_but,0,0,medium,medium,good,0.1381079496301692,0.8592142018914893,0.0026778484783413,0.2056664015477242,0.6840671939866411,7.695102986634846e-05,0.5548050999641418,0.4447749257087707,0.0004199879185762,,,0.7058044009693576,0.4941950450999506,-0.47840079243891687,0.11003017425537115
