record_id,true_class,mlp_gm_margin,conformer_gm_margin,mlp_pred,conformer_pred
butv116_04531,good,-0.12921963338381426,0.8773180693387984,medium,good
butv116_04532,good,0.04678833578908442,0.9209105968475344,good,good
butv116_04564,good,0.100053368668445,0.9841565079987049,good,good
butv116_04583,good,0.23503016045665215,0.9462811406701804,good,good
butv116_04590,good,-0.05280364540918148,-0.5016367435455322,medium,medium
butv116_04592,good,0.08235969881338728,0.9500965997576714,good,good
butv116_04606,good,0.10992323760006278,0.8684610053896904,good,good
butv116_04607,good,0.16823276139020982,0.3186796009540558,good,good
butv116_04612,good,0.041767942793335566,-0.3836904466152191,good,medium
butv116_04617,good,0.42079763074289656,0.9483610894531013,good,good
butv116_04634,good,0.11467604728452957,0.9737406754866241,good,good
butv116_04639,good,-0.6555903006178956,0.15555590391159063,medium,good
butv116_04653,good,-0.15639172986067645,0.9744517514482143,medium,good
butv116_04665,good,-0.1538444842711948,0.9826851412653924,medium,good
butv116_04701,good,0.28784148250754177,0.9780184281989934,good,good
butv116_04705,good,0.5404867344526099,0.9944208732340486,good,good
butv116_04720,good,-0.01868675450752838,0.36511325836181646,medium,good
butv116_04735,good,0.6973471148817246,0.990478578954935,good,good
butv116_04747,good,0.033193887354579565,0.7545249089598656,good,good
butv116_04750,good,0.38716186077132586,0.9354266561567784,good,good
butv116_04754,good,-0.6664567386474735,0.623045489192009,medium,good
butv116_04770,good,-0.14092396308939104,0.9587286189198494,medium,good
butv116_04773,good,-0.2730782361375867,0.9688514843583109,medium,good
butv116_04785,good,-0.6432127723563604,-0.29443082213401794,medium,medium
butv116_04792,good,-0.561809786599654,-0.010981261730194092,medium,medium
butv116_04811,good,-0.5684430261295563,0.6150590628385544,medium,good
butv116_04822,good,-0.5038553011763457,0.8966734074056151,medium,good
butv116_04832,good,-0.04317946139854528,0.9953907215967774,medium,good
butv116_04833,good,-0.005931979432407086,0.9949653870426118,medium,good
butv116_04837,good,-0.27075525855680843,0.9871695418842138,medium,good
butv116_04861,good,-0.447625704479519,0.3216311931610108,medium,good
butv116_04884,good,0.14634243710663686,0.9827236039564015,good,good
butv116_04890,good,-0.49097109777918047,-0.6940997540950775,medium,medium
butv116_04904,good,0.07206987086124117,0.9873855328187348,good,good
butv116_04921,good,-0.26646350529160834,0.8361572027206421,medium,good
butv116_04927,good,-0.6718723619009679,0.5840180963277817,medium,good
butv116_04942,good,-0.7023863634050206,-0.5926936268806458,medium,medium
butv116_04957,good,0.03904832794660862,0.5021452456712723,good,good
butv116_04983,good,0.38454653106433634,0.9870448727160694,good,good
butv116_04987,good,0.29323487316967484,0.9945828353520483,good,good
butv116_04988,good,0.5993246824737224,0.989301529712975,good,good
butv116_05004,good,0.528176163488972,0.9932137962896378,good,good
butv116_05005,good,0.5636992305295607,0.993357579689473,good,good
butv116_05008,good,0.5368391635937064,0.9943096947390586,good,good
butv116_05021,good,0.6579670434712682,0.9918950581923128,good,good
butv116_05022,good,0.505313398607657,0.9952410378027706,good,good
butv116_05025,good,0.5192088225424221,0.9957344350405039,good,good
butv116_05029,good,0.3139391481833027,0.8828355558216571,good,good
butv116_05064,good,-0.003859396423607997,-0.7907269150018693,medium,medium
butv116_05066,good,0.6513368824503529,0.9957522486802192,good,good
butv116_05079,good,0.7981351200951894,0.9972004524897783,good,good
butv116_05085,good,0.8108927371852465,0.9970586488489063,good,good
butv116_05086,good,-0.2952300253079215,0.997613587533124,medium,good
butv116_05089,good,0.8060135013058758,0.9951550986152142,good,good
butv116_05090,good,0.7566094180460619,0.9962137577822433,good,good
butv116_05114,good,0.7754311418191135,0.9960701940581204,good,good
butv116_05118,good,0.7629569627695207,0.996761892340146,good,good
butv116_05122,good,0.6429147748812541,0.9915133938193323,good,good
butv116_05127,good,0.7566314363770424,0.9955752626992762,good,good
butv116_05130,good,0.8060491153717422,0.9962834101170301,good,good
butv116_05134,good,0.7700805124576416,0.9961803000187501,good,good
butv116_05164,good,0.43043371121220697,0.9947796629276127,good,good
butv116_05166,good,0.2902410825697629,0.9861620035953819,good,good
butv116_05199,good,0.352291692184649,0.9919535485096276,good,good
butv116_05205,good,-0.27900235547902336,0.9758067270740868,medium,good
butv116_05209,good,-0.15684285504307238,0.9881995837204158,medium,good
butv116_05223,good,0.0323550573240417,0.9891155553050339,good,good
butv116_05228,good,-0.014685219497591773,0.9843902313150465,medium,good
butv116_05229,good,0.30141252151554054,0.9747502785176038,good,good
butv116_05238,good,0.06092082834831064,0.9923735011834651,good,good
butv116_05257,good,0.14015824137003907,0.9934780136682094,good,good
butv116_05258,good,-0.2316755528498179,0.9505688473582269,medium,good
butv116_05297,good,-0.16295663824189632,0.9775050738826394,medium,good
butv116_05302,good,-0.46570294785163124,0.9745839536190034,medium,good
butv116_05305,good,0.20029899260739253,0.9797932459041477,good,good
butv116_05317,good,-0.47242511280844934,0.9249937720596791,medium,good
butv116_05319,good,-0.09962958797777743,0.9713763017207386,medium,good
butv116_05335,good,-0.5044122113243459,0.962054930627346,medium,good
butv116_05342,good,-0.13191276274278585,0.9635750502347948,medium,good
butv116_05345,good,-0.39946154541029627,0.9765368569642305,medium,good
butv116_05361,good,-0.012152569012999825,0.98557705944404,medium,good
butv116_05369,good,0.10315092836168122,0.9914374863728882,good,good
butv116_05376,good,-0.3712148965657824,-0.5341413021087646,medium,medium
butv116_05400,good,0.827325772998091,0.9981362640392036,good,good
butv116_05403,good,0.7883604444478108,0.9979485477670095,good,good
butv116_05404,good,0.8541287388559904,0.9977781805209816,good,good
butv116_05407,good,0.8207457247209637,0.9963599671609701,good,good
butv116_05412,good,0.7749322298564378,0.9979123857337983,good,good
butv116_05418,good,0.6308086389619136,0.9959366838447751,good,good
butv116_05420,good,0.8069885457909872,0.9974775151349605,good,good
butv116_05428,good,0.48676466056749507,0.988406484015286,good,good
butv116_05432,good,0.7380371858030382,0.9921726111788304,good,good
butv116_05454,good,0.7520633247905502,0.9940199994016439,good,good
butv116_05500,good,0.7941372579521011,0.9911520890891553,good,good
butv116_05501,good,0.6961074561347361,0.9882982652634382,good,good
butv116_05508,good,0.8626640931444511,0.9973879817407578,good,good
butv116_05530,good,0.7965872846132958,0.9980858822236769,good,good
butv116_05542,good,0.7400491519181562,0.9979329733760095,good,good
butv116_05550,good,0.8323466003839662,0.996719857212156,good,good
butv116_05565,good,0.8394105168480013,0.9979632333270275,good,good
butv116_05570,good,0.7502423683756734,0.9967919606715442,good,good
butv116_05602,good,-0.18538625338885417,0.9717827029526235,medium,good
butv116_05623,good,0.784288680723543,0.995242640376091,good,good
butv116_05624,good,0.7128868733726149,0.9959018277004362,good,good
butv116_05625,good,0.7225356327262897,0.9965666979551318,good,good
butv116_05633,good,0.8116358277098077,0.9916327688843013,good,good
butv116_05637,good,0.2556606774815142,0.9873023699037732,good,good
butv116_05657,good,0.7103892731276683,0.9498497378081084,good,good
butv116_05675,good,0.3455272006539894,0.9885509186424317,good,good
butv116_05678,good,0.2674668520498405,0.9921819157898427,good,good
butv116_05682,good,-0.05525768632514788,0.9227242320775985,medium,good
butv116_05683,good,0.6613214861884729,0.9971605077153072,good,good
butv116_05686,good,-0.28816770886492477,0.9516620449721813,medium,good
butv116_05690,good,-0.34146878221962257,0.9917747522704304,medium,good
butv116_05700,good,-0.2517547489508961,0.9644459076225759,medium,good
butv116_05710,good,0.6743098951814052,0.9944419502280654,good,good
butv116_05722,good,-0.14390960778533401,0.9844237091019751,medium,good
butv116_05734,good,-0.027409275008029865,0.13796868920326238,medium,good
butv116_05738,good,-0.2574087522575192,0.9884381745941936,medium,good
butv116_05795,good,0.7944868933964208,0.9973664286080749,good,good
butv116_05797,good,0.7704324002775771,0.998257557163015,good,good
butv116_05814,good,0.8344991769639389,0.9981950914370826,good,good
butv116_05818,good,0.8818147213286369,0.9981443100841716,good,good
butv116_05820,good,0.757095801631242,0.9978963379980998,good,good
butv116_05848,good,0.8548718279522143,0.9907012260518968,good,good
butv116_05854,good,0.8583987363545873,0.9960827477043496,good,good
butv116_05858,good,0.8450662352851416,0.996000792598352,good,good
butv116_05863,good,0.8852376037741064,0.9978816892253234,good,good
butv116_05866,good,0.762811935091502,0.9974275097483769,good,good
butv116_05871,good,0.7559793842002889,0.9972162543563171,good,good
butv116_05888,good,0.8020888947723788,0.9975797571241857,good,good
butv116_05889,good,0.8979875435070841,0.9973885295912623,good,good
butv116_05897,good,0.8425869680793141,0.9966617447789758,good,good
butv116_05900,good,0.7572883820122531,0.998229585820809,good,good
butv116_05916,good,0.7816727840842754,0.9972812219057232,good,good
butv116_05925,good,0.7955109393647761,0.9965681849280374,good,good
butv116_05962,good,0.7821459608160358,0.9943186228629203,good,good
butv116_05964,good,0.7762589019442123,0.9970147096319125,good,good
butv116_05966,good,0.7762881557750402,0.9962563611334191,good,good
butv116_05977,good,0.8142562336257729,0.9968853559112176,good,good
butv116_05997,good,0.8422176496650435,0.9968938988167795,good,good
butv116_06071,good,0.8017149691163874,0.9977653276873752,good,good
butv116_06080,good,0.7167848905141676,0.9932448696345092,good,good
butv116_06081,good,0.6472821441234715,0.9949941849336028,good,good
butv116_06102,good,0.7162715855136381,0.9940948695875704,good,good
butv116_06108,good,0.7869568586857436,0.9944206001237035,good,good
butv116_06115,good,0.5799567650363601,0.9976267719175669,good,good
butv116_06117,good,0.7110288872490329,0.9933780082501473,good,good
butv116_06121,good,0.6770416650590099,0.9958648509345949,good,good
butv116_06144,good,0.7547940112761601,0.9973672073101625,good,good
butv116_06157,good,0.5094888024849109,0.9950449883472173,good,good
butv116_06189,good,0.7266010198627307,0.9983226538752207,good,good
butv116_06203,good,0.7624612971467287,0.9981844314024785,good,good
butv116_06232,good,0.7182796760173964,0.9978822486009448,good,good
butv116_06244,good,0.8233215403203371,0.99842719984008,good,good
butv116_06248,good,0.8056763180684927,0.9976008059456944,good,good
butv116_06259,good,0.7285052455920844,0.997473209630698,good,good
butv116_06280,good,0.8876951295627794,0.9976005939533934,good,good
butv116_06283,good,0.6791602034841379,0.9983668625354768,good,good
butv116_06287,good,0.8088690613470337,0.9977949106832967,good,good
butv116_06302,good,0.7599307268857625,0.9978990926174447,good,good
butv116_06303,good,0.8787587896787986,0.9978484096936883,good,good
butv116_06315,good,0.8473700273717207,0.9978722099913285,good,good
butv116_06317,good,0.8296138663227651,0.9977533810306342,good,good
butv116_06334,good,0.7785970930252828,0.9973575060721488,good,good
butv116_06343,good,0.8301713937855623,0.9979771339567379,good,good
butv116_06352,good,0.8434405844128569,0.9943905847612768,good,good
butv116_06354,good,0.8648065619772901,0.9974681024905294,good,good
butv116_06355,good,0.8568992342815229,0.9974945702124389,good,good
butv116_06364,good,0.8141017535466386,0.9970950888236984,good,good
butv116_06376,good,0.8508971454963106,0.9974878282519057,good,good
butv116_06402,good,0.9031321113593007,0.9963393051875756,good,good
butv116_06403,good,0.8250466493598011,0.997327521792613,good,good
butv116_06414,good,0.8807255880476613,0.9963474198011681,good,good
butv116_06434,good,0.8150065067980139,0.9969080494483932,good,good
butv116_06435,good,0.7324074863096945,0.998097231378779,good,good
butv116_06442,good,0.6658078662221825,0.9977812536526472,good,good
butv116_06446,good,0.7635493978893452,0.9974257801659405,good,good
butv116_06479,good,0.7850496865056612,0.9978991252137349,good,good
butv116_06496,good,0.27553135450634514,0.9864252875559032,good,good
butv116_06507,good,0.7571794952344009,0.9978872234933079,good,good
butv116_06508,good,0.8367187046473374,0.9983166480669753,good,good
butv116_06513,good,0.8478389656117197,0.9971438030479477,good,good
butv116_06520,good,0.7780833262382318,0.9982369675417432,good,good
butv116_06541,good,0.8089864225458714,0.9982054594438523,good,good
butv116_06550,good,0.7743316361271299,0.9977937025250869,good,good
butv116_06554,good,0.6485167014867916,0.9975140504539013,good,good
butv116_06559,good,0.8051730350441365,0.9983471174491568,good,good
butv116_06560,good,0.8993999713010986,0.9971584721934051,good,good
butv116_06583,good,0.8049320238108758,0.9980602280702441,good,good
butv116_06591,good,0.672086501034145,0.9978026772150769,good,good
butv116_06599,good,0.7181070903281142,0.9970722602447495,good,good
butv116_06612,good,0.840533507970725,0.9983954561175777,good,good
butv116_06624,good,0.8356566744929682,0.9982010573148729,good,good
butv116_06630,good,0.8592274790429679,0.9980116423103027,good,good
butv116_06632,good,0.7282636948826102,0.9985082842758858,good,good
butv116_06635,good,-0.6317811756752568,0.9786802334710956,medium,good
butv116_06642,good,0.8017363622052173,0.9985244842828253,good,good
butv116_06651,good,0.8748185605822388,0.998311728704721,good,good
butv116_06671,good,0.8914259129743183,0.9985761175630614,good,good
butv116_06706,good,0.920856821376377,0.9984133643447421,good,good
butv116_06707,good,0.8503522182520195,0.9984078392735681,good,good
butv116_06708,good,0.8790572207108007,0.9984743285458536,good,good
butv116_06715,good,0.8184691232954919,0.9985390184447169,good,good
butv116_06719,good,0.8894018473238909,0.9979521796922199,good,good
butv116_06727,good,0.8709245478498051,0.998276863305364,good,good
butv116_06742,good,0.9347572523676652,0.998385827522725,good,good
butv116_06750,good,0.872107108469,0.9984748017159291,good,good
butv116_06759,good,0.8730409535977051,0.9985341117717327,good,good
butv116_06761,good,0.9048309829777476,0.9984875349327922,good,good
butv116_06772,good,0.901705891158249,0.9985878799925559,good,good
butv116_06773,good,0.8769021530488209,0.9985584981623107,good,good
butv116_06774,good,0.8631302353675486,0.997438756749034,good,good
butv116_06791,good,0.8348494135721894,0.9982050000107847,good,good
butv116_06813,good,0.8876241450653392,0.9979850922245532,good,good
butv116_06814,good,0.8322061379834509,0.9984955642721616,good,good
butv116_06829,good,0.6992132751855575,0.9979146395344289,good,good
butv116_06835,good,0.678229509332464,0.9985921043553391,good,good
butv116_06844,good,0.8581889473241098,0.9981010830379092,good,good
butv116_06861,good,0.7505402239996998,0.9977932171896099,good,good
butv116_06862,good,0.7682379364859626,0.9984006901504472,good,good
butv116_06872,good,0.8126820966507758,0.9982674348284493,good,good
butv116_06876,good,0.8031621545742448,0.9971258324803786,good,good
butv116_06886,good,0.5844353038128001,0.9985486295772718,good,good
butv116_06889,good,0.8100434779996585,0.9982313537620939,good,good
butv116_06907,good,0.7881388834650399,0.9983573908102699,good,good
butv116_06921,good,0.6437321095020527,0.998098578536883,good,good
butv116_06927,good,0.7047075367115696,0.9973281538113952,good,good
butv116_06938,good,0.8573615343979288,0.9980697329738178,good,good
butv116_06959,good,0.6807283450463968,0.9982943703071215,good,good
butv116_06977,good,0.7998466794826329,0.9974672099342571,good,good
butv116_06979,good,0.8676482882921229,0.997996372054331,good,good
butv116_06990,good,0.13325171404282798,0.9931202612351627,good,good
butv116_06999,good,0.2522255972084359,0.995876458240673,good,good
butv116_07002,good,0.35531543975613383,0.9962973952060565,good,good
butv116_07007,good,-0.28642801049254785,0.9758313121274115,medium,good
butv116_07030,good,0.8615489937162759,0.9981364504783414,good,good
butv116_07045,good,0.7423516936199112,0.9984320792136714,good,good
butv116_07068,good,0.7584297809066657,0.998303600703366,good,good
butv116_07078,good,0.8254170785277316,0.99846833240008,good,good
butv116_07085,good,0.8104502521666213,0.9985104205552489,good,good
butv116_07108,good,0.6690790507204801,0.997374580358155,good,good
butv116_07117,good,-0.5238166489584576,0.26563593745231634,medium,good
butv116_07119,good,0.8144552373107193,0.9984236171585508,good,good
butv116_07134,good,0.8667166980699736,0.9983071087626741,good,good
butv116_07154,good,0.6210789993794011,0.9985443825135009,good,good
butv116_07155,good,0.7651046121015583,0.9972081503365189,good,good
butv116_07164,good,0.8069306670977148,0.9982569422572851,good,good
butv116_07166,good,-0.29212919706184454,0.01919305324554449,medium,good
butv116_07183,good,0.35837870057824145,0.9983674392569809,good,good
butv116_07193,good,0.28474324840459236,0.9979121623327957,good,good
butv116_07196,good,0.34809351678739836,0.9974181769648566,good,good
butv116_07224,good,0.7474793432357109,0.9984327227575706,good,good
butv116_07248,good,0.4876227333245625,0.9940458349883559,good,good
butv116_07259,good,0.5600462670442286,0.9949013437144458,good,good
butv116_07265,good,0.15040605316083727,0.9908141922205687,good,good
butv116_07273,good,0.11325439384780278,0.7848951816558838,good,good
butv116_07286,good,-0.19496978247014535,0.8934498913586139,medium,good
butv116_07289,good,-0.17792861999994375,0.9848682931624353,medium,good
butv116_07295,good,-0.08353823813190198,0.1580455899238587,medium,good
butv116_07302,good,0.1743455603725098,-0.6076116114854813,good,medium
butv116_07304,good,0.010488969158949701,0.9807768110185862,good,good
butv116_07307,good,0.20618189175876206,0.9106910713016988,good,good
butv116_07312,good,0.502746488811859,0.029545575380325373,good,good
butv116_07313,good,0.7780063602942613,0.9539381172508001,good,good
butv116_07336,good,0.3780516713266777,0.9650209862738849,good,good
butv116_07340,good,0.570174162039681,0.9929623531643303,good,good
butv116_07348,good,0.5400501064665836,0.9960642695659772,good,good
butv116_07357,good,0.415232237374581,0.9866628777235745,good,good
butv116_07358,good,0.35835397563896243,0.9735005795955659,good,good
butv116_07361,good,0.3511461596379604,0.994409801438451,good,good
butv116_07363,good,0.3990031373912755,0.9947085385210813,good,good
butv116_07383,good,0.48466744733865674,0.9735883818939329,good,good
butv116_07384,good,0.2525317365209723,0.9653288908302784,good,good
butv116_07388,good,0.39999704991717533,0.9904888733290136,good,good
butv116_07400,good,0.36254253857265145,0.800448901951313,good,good
butv116_07408,good,-0.2040087697156407,0.4820044338703156,medium,good
butv116_07410,good,0.2588895394754546,0.4183230996131897,good,good
butv116_07430,good,0.41986824877471535,0.9937814779113978,good,good
butv116_07461,good,0.33249409448408085,0.9947441010735929,good,good
butv116_07468,good,0.4012456213059046,0.27024847269058233,good,good
butv116_07473,good,0.3841508062600013,0.7770100384950638,good,good
butv116_07481,good,0.5397706734907725,0.9922308134846388,good,good
butv116_07502,good,0.5458245659923726,0.0928560197353363,good,good
butv116_07520,good,0.4369337299699707,0.6952173560857773,good,good
butv116_07528,good,0.037510807658931944,0.918718159198761,good,good
butv116_07536,good,0.44020254433790845,0.9745562626048924,good,good
butv116_07544,good,0.1849237896063728,-0.7334993332624435,good,medium
butv116_07556,good,0.3590317816601513,-0.9259471222758293,good,medium
butv116_07566,good,-0.0765820464321923,0.48690566420555115,medium,good
butv116_07584,good,0.2516768187208397,-0.9558781869709492,good,medium
butv116_07586,good,-0.14453489081326315,-0.8591631352901459,medium,medium
butv116_07588,good,-0.007372244587028565,-0.5397906601428986,medium,medium
butv116_07589,good,0.055678040342282575,-0.8083282113075256,good,medium
butv116_07597,good,0.7329223763163766,0.8656479716300963,good,good
butv116_07612,good,0.3134807466650156,0.6547979861497879,good,good
butv116_07621,good,0.38568375249231424,0.7471412867307663,good,good
butv116_07625,good,0.29652290289453853,0.6547903567552567,good,good
butv116_07633,good,0.19930233243101786,-0.8888982199132442,good,medium
butv116_07634,good,-0.26082919392150183,-0.9708231072872877,medium,medium
butv116_07639,good,-0.5044327658203688,-0.9840678437612951,medium,medium
butv116_07642,good,-0.2193207870133309,-0.1633222997188568,medium,medium
butv116_07652,good,-0.2983838034636469,0.01959881186485296,medium,good
butv116_07668,good,0.853355409135653,0.9858879558742047,good,good
butv116_07691,good,0.5916121659564941,0.9466649368405342,good,good
butv116_07728,good,0.7882137266860187,0.9980644686729649,good,good
butv116_07729,good,0.8719609673876949,0.9969668381381781,good,good
butv116_07740,good,0.7602791118107197,0.9982808397035116,good,good
butv116_07752,good,0.8192631814163837,0.9981672399444506,good,good
butv116_07754,good,0.7821660632651712,0.9975553565891461,good,good
butv116_07755,good,0.828677282614272,0.9918943252414464,good,good
butv116_07760,good,0.716869713189298,0.9975399309769272,good,good
butv116_07787,good,0.759384273879789,0.998525475151837,good,good
butv116_07790,good,0.4561817977917657,0.9661983866244556,good,good
butv116_07810,good,-0.007575922954791037,0.6565330177545547,medium,good
butv116_07819,good,-0.26603559758887085,0.8663182258605958,medium,good
butv116_07823,good,-0.6406939991502446,-0.6679747253656387,medium,medium
butv116_07831,good,-0.2929690239504207,0.04235112667083746,medium,good
butv116_07839,good,-0.2230431195209545,0.8131946921348571,medium,good
butv116_07844,good,-0.014312116341531511,0.9807877317070963,medium,good
butv116_07852,good,-0.12813753078918688,0.8809363655745985,medium,good
butv116_07857,good,0.12510704910337372,0.8153540641069411,good,good
butv116_07859,good,-0.30528683589171957,0.5888165384531021,medium,good
butv116_07873,good,-0.09975323532840552,0.6967148035764694,medium,good
butv116_07877,good,-0.23551320864348946,0.8954051658511163,medium,good
butv116_07889,good,0.1312576864999867,0.8775488212704657,good,good
butv116_07896,good,-0.07915779463176431,0.8817156553268434,medium,good
butv116_07901,good,0.2633299448565882,0.9663879908621312,good,good
butv116_07902,good,0.033514735009105234,0.9023967869579794,good,good
butv116_07903,good,-0.6219431872109693,0.33233550190925604,medium,good
butv116_07907,good,-0.10801712398162039,0.9560031630098819,medium,good
butv116_07910,good,-0.10467667901773381,0.9281820729374888,medium,good
butv116_07924,good,0.22886666933263283,0.7652619630098344,good,good
butv116_07925,good,-0.035076324517800794,0.7757061198353767,medium,good
butv116_07932,good,-0.20357704860963327,0.6944801360368729,medium,good
butv116_07935,good,-0.0886089113137356,0.9137889444828032,medium,good
butv116_07936,good,0.11421905151538525,0.9528289828449488,good,good
butv116_07937,good,-0.1191633067570178,0.9184479638934137,medium,good
butv116_07940,good,0.1447106705569673,0.9054317809641362,good,good
butv116_07960,good,-0.36904797119905675,0.07386946678161621,medium,good
butv116_07972,good,-0.19072459549995657,0.9216763079166413,medium,good
butv116_07978,good,0.7540606039573632,0.9900213577784599,good,good
butv116_07979,good,0.2886582872787573,0.9799348339438438,good,good
butv116_07981,good,-0.18896835391143124,0.5008910000324249,medium,good
butv116_07983,good,0.04062753680713643,0.9814888164401054,good,good
butv116_08003,good,0.5404511798293506,0.9865927095524968,good,good
butv116_08005,good,-0.20880366720182603,0.44814348220825195,medium,good
butv116_08009,good,0.11259307352201303,0.9447515700012447,good,good
butv116_08012,good,0.6201303644837418,0.9827726259827615,good,good
butv116_08031,good,0.7371582361886388,0.9714139634743334,good,good
butv116_08036,good,0.20856068634184244,0.9698006091639401,good,good
butv116_08049,good,0.8692725856628778,0.9979165862314404,good,good
butv116_08057,good,0.028330021579022202,0.9831232046708465,good,good
butv116_08067,good,-0.04073469469085861,0.9667951036244631,medium,good
butv116_08070,good,0.5705543154612842,0.9719723938032986,good,good
butv116_08072,good,0.011255273943217126,0.9843653584830463,good,good
butv116_08081,good,0.653043397435333,0.9961710199713708,good,good
butv116_08090,good,0.25839095124287176,0.9940315578132868,good,good
butv116_08096,good,0.4630525282916962,0.9957857280969621,good,good
butv116_08102,good,0.63887948234691,0.9961519753560424,good,good
butv116_08112,good,0.42319247414773964,0.9967421082546937,good,good
butv116_08113,good,0.8634688554984639,0.9979842606699096,good,good
butv116_08125,good,0.6044291478536779,0.9867243133485317,good,good
butv116_08131,good,0.5015806191054565,0.9924259453546256,good,good
butv116_08149,good,0.4237116378227699,0.9973884929204359,good,good
butv116_08150,good,0.6138008985084924,0.9971129851182925,good,good
butv116_08154,good,0.5906977753263897,0.9966092128306627,good,good
butv116_08157,good,0.42798519237285776,0.9949202486313881,good,good
butv116_08160,good,0.39430188346342787,0.9955300751607866,good,good
butv116_08163,good,0.059937384600212695,0.9101272858679295,good,good
butv116_08164,good,0.19350829211511783,0.9923576461151243,good,good
butv116_08167,good,0.34655939964685667,0.9933995704632254,good,good
butv116_08207,good,0.1492013828536239,0.9951525575015694,good,good
butv116_08213,good,-0.12246710247910114,0.8181684240698813,medium,good
butv116_08240,good,0.23330115248350708,0.9893814730457963,good,good
butv116_08243,good,0.4981912856634351,0.9894674886018038,good,good
butv116_08262,good,0.19620005926932882,0.9941653527785093,good,good
butv116_08263,good,0.1160481294680053,0.9898960436694325,good,good
butv116_08269,good,0.2538530282559533,0.991283483337611,good,good
butv116_08289,good,0.5716740028146384,0.9974763935897499,good,good
butv116_08294,good,0.18127514938490047,0.9946844130754472,good,good
butv116_08306,good,0.26213188145427546,0.9886200134642421,good,good
butv116_08310,good,0.19746097307237664,0.9939569993875922,good,good
butv116_08313,good,0.45568350405430014,0.9947910604532809,good,good
butv116_08314,good,0.35469635217678114,0.9971016613999382,good,good
butv116_08324,good,0.616184010463025,0.996118391864002,good,good
butv116_08326,good,0.04176055021127617,0.9942889562807979,good,good
butv116_08345,good,0.269704397977782,0.9956963201984763,good,good
butv116_08349,good,0.07650845163817521,0.9954871309455485,good,good
butv116_08352,good,0.4278661559273735,0.9957080457825215,good,good
butv116_08353,good,0.3116991484281936,0.9971811736468227,good,good
butv116_08370,good,0.41201650368418863,0.9939258787781,good,good
butv116_08374,good,0.5168671535413726,0.9962672039400788,good,good
butv116_08377,good,0.45580371354069965,0.9970681502018123,good,good
butv116_08393,good,0.461599222204488,0.9966043638996782,good,good
butv116_08405,good,0.620691323989844,0.9970128299901263,good,good
butv116_08433,good,0.9001735023445725,0.9984036842361095,good,good
butv116_08441,good,0.9476783384633158,0.9978586447541602,good,good
butv116_08443,good,0.9268963463965715,0.9980201168800704,good,good
butv116_08445,good,0.9289996759041432,0.998002672859002,good,good
butv116_08452,good,0.91267859082931,0.9979071429697798,good,good
butv116_08456,good,0.169757289208605,0.9872512579895555,good,good
butv116_08461,good,0.1444980787228205,0.9953780330251903,good,good
butv116_08465,good,0.2627405875939038,0.9965658764122054,good,good
butv116_08478,good,0.5347642898957743,0.990304567385465,good,good
butv116_08485,good,0.9729562780099675,0.9975917009869593,good,good
butv116_08496,good,0.7341641735524919,0.997832823661156,good,good
butv116_08498,good,0.6867131784769895,0.9965699661988765,good,good
butv116_08505,good,0.695411851638936,0.9980509231681935,good,good
butv116_08510,good,0.7886726506266973,0.9972403945866971,good,good
butv116_08516,good,0.8542544467058798,0.998281933600083,good,good
butv116_08521,good,0.15330402487943678,0.9952955502085388,good,good
butv116_08539,good,0.7228357814202444,0.9962335663149133,good,good
butv116_08540,good,0.7070260127122523,0.9963222127407789,good,good
butv116_08546,good,0.3426972397736794,0.9964732672087849,good,good
butv116_08551,good,0.8117452661124843,0.997023114701733,good,good
butv116_08559,good,0.7550258637718908,0.994941460667178,good,good
butv116_08571,good,0.5642938593523866,0.9957150316331536,good,good
butv116_08580,good,0.428900360576125,0.9961484700907022,good,good
butv116_08599,good,0.7611845104428961,0.9967324506724254,good,good
butv116_08648,good,0.9617018836332184,0.9979946588282474,good,good
butv116_08659,good,0.9546340528266498,0.9980736143188551,good,good
butv116_08665,good,0.972053626186554,0.997950861172285,good,good
butv116_08674,good,0.9402132185729983,0.9978605798678474,good,good
butv116_08679,good,0.9750970901001467,0.9981255011516623,good,good
butv116_08682,good,0.9698246514195287,0.998034082876984,good,good
butv116_08692,good,0.9665437325830825,0.9978800114477053,good,good
butv116_08703,good,0.9772192661623428,0.9981327782152223,good,good
butv116_08713,good,0.9263897939483046,0.9981956718838774,good,good
butv116_08735,good,0.9071238831139601,0.9981933395611121,good,good
butv116_08742,good,0.7541279876971998,0.9972703133244069,good,good
butv116_08748,good,0.6813559919172419,0.9964015532750637,good,good
butv116_08758,good,0.750177190754367,0.9974302694899962,good,good
butv116_08774,good,0.3729852923411171,0.996151917730458,good,good
butv116_08786,good,0.7220802448561143,0.9981755064218306,good,good
butv116_08797,good,0.8627305982298463,0.9976686309091748,good,good
butv116_08810,good,0.695357265898749,0.9943241688888521,good,good
butv116_08830,good,0.8758961983669652,0.9981093815295027,good,good
butv116_08842,good,0.853446078575923,0.9986051117884925,good,good
butv116_08850,good,0.7329062472587292,0.9981431451160463,good,good
butv116_08854,good,0.7032720975792242,0.997784290346317,good,good
butv116_08861,good,0.8180646064677835,0.9972853036597371,good,good
butv116_08869,good,0.808739079334992,0.9981951236259191,good,good
butv116_08893,good,0.7869072716153773,0.9980294958222657,good,good
butv116_08895,good,0.7053476057965716,0.9981020771083422,good,good
butv116_08904,good,0.8074192395486626,0.9968493068590761,good,good
