idx,candidate_type,display_subtype,record_id,source_idx,rms,ptp,diff,base_range,resid_p95,resid_sd,x_range,sign_changes,score
28777,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_17112,17112,1.1235958,5.1712103,0.5272359,0.2833289171467012,0.2530436547435968,0.1589334936171689,0.9173547038435932,0.03042433947157726,1.1014249146763355
25436,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_26960_1,1.1365001,5.203146,0.5296542,0.2908426807536576,0.2607824628337832,0.16338691805370703,0.937494345605373,0.03522818254603683,1.0941281367802929
24119,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_7,v116_native_morph_25060_7,0.78731763,2.627108,0.19351093,0.27960901150807593,0.2519299588391007,0.13556235830847457,0.6462242685258388,0.032025620496397116,1.0906482696956503
27499,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_15812,15812,0.7918754,2.6610048,0.20033891,0.26620948865065397,0.24034255718426453,0.1294819270311865,0.6164882305264473,0.032025620496397116,1.0884052844379641
27588,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_5957,5957,1.1173071,5.1373754,0.51883113,0.27593064965843495,0.24802728519845466,0.15485072648187184,0.890473526716232,0.041633306645316254,1.087516719514408
27594,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_6293,6293,1.303524,5.5417695,0.6691683,0.29524231815724106,0.26636248091508236,0.16834883609451395,0.8626291927695273,0.040032025620496396,1.0843996907891118
27579,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_13297,13297,1.2976382,5.5195417,0.6690039,0.2958326086075419,0.2669772137117278,0.1687543819707054,0.8650944092869758,0.040032025620496396,1.0840584981409478
24873,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_7,v116_native_morph_26946_7,1.2840555,5.466268,0.67036945,0.3009223927658392,0.27252322724153666,0.16965013912767307,0.8701720219850538,0.040032025620496396,1.0801849715792478
30282,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_10006,10006,1.2929245,5.5001345,0.66705894,0.2977065634585831,0.26967842737575703,0.16969257583349034,0.8704895663261414,0.040032025620496396,1.0799083862084284
27609,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_13012,13012,1.2893497,6.2109714,0.7368723,0.24291580077112312,0.22205754141904185,0.10472514250057485,0.7169111219048498,0.0544435548438751,1.0612607172782935
25986,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_26986_0,1.2880148,6.2013273,0.70725644,0.24863141923316098,0.2277156263805065,0.10701593504021248,0.7322886341810225,0.0544435548438751,1.0591795666593562
25659,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_3,v116_native_morph_26986_3,1.2886262,6.2030826,0.72160625,0.24927653638644037,0.22845553504854446,0.10741604683018179,0.7345475137233732,0.0544435548438751,1.058467181942698
31016,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_13229,13229,1.295222,6.223297,0.77242637,0.23884657462998538,0.21894549532715535,0.10313105741301701,0.702806417942047,0.05604483586869496,1.057263246197726
24806,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_2,v116_native_morph_26946_2,1.3122593,5.581096,0.66784364,0.30010320974557486,0.2777401335018314,0.17352208619553555,0.8894551379978655,0.04323458767013611,1.05457334324608
27784,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_8410,8410,1.7404039,9.62049,0.36835527,0.25704958784176907,0.2418464308813076,0.14260871710319303,0.9070643991231917,0.017614091273018415,1.0522900048239705
24310,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_4,v116_native_morph_26313_4,3.232239,21.502926,0.8631371,0.31984893384621577,0.29908629644047147,0.1482984766260331,1.2248377922177314,0.03122497998398719,1.0506816594327342
25246,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_26313_0,3.2302809,21.489067,0.8629104,0.3193582278333564,0.29869974714098435,0.14808654707079713,1.2229967603087424,0.03122497998398719,1.05042279246411
23492,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_2,v116_native_morph_26313_2,3.228814,21.483007,0.8641948,0.3205698740666566,0.2999045957359194,0.1486060140092446,1.2276184266805648,0.03122497998398719,1.0501676221127318
24009,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_5,v116_native_morph_26313_5,3.2417645,21.569649,0.8625417,0.32060199594839983,0.2999808240062759,0.14869684729256846,1.2281508621573447,0.03122497998398719,1.0500030830925162
22947,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_6,v116_native_morph_26313_6,3.2388759,21.547861,0.86342996,0.32026630736400763,0.299672313100867,0.14852257741258482,1.2266259041428564,0.03122497998398719,1.0499831572793843
26593,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_5608,5608,1.0944589,6.116769,0.83087194,0.3292098309199578,0.3078048884837778,0.14905771085683064,1.0586806404590605,0.0544435548438751,1.0368710112386872
22737,clean_style,bad_detector_template_disagree,v115_cleanonly_regime_ptbxl_5563,5563,0.9939747,5.201747,0.32370007,1.2593087875710955,1.1702272511674996,0.6315755289187263,4.186364102363586,0.07205764611689351,1.0328877724888528
26878,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_2706,2706,1.0709323,6.0522914,0.7808012,0.3355382527618027,0.3163782785794571,0.15141293881580867,1.0887441951036454,0.05604483586869496,1.0269300801760972
23774,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_7,v116_native_morph_25598_7,1.1003627,6.22194,0.8252025,0.34497542822425903,0.3265274514362542,0.15689303307455552,1.125975893139839,0.057646116893514815,1.0219065701264616
26297,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_25275_1,1.4575634,7.8970985,0.27859604,0.2966148784567103,0.28622730680826824,0.1381492817813755,0.8782536229491233,0.02802241793434748,1.0194742657278923
25095,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_3,v116_native_morph_25275_3,1.4547788,7.8809776,0.2793722,0.2960854525559922,0.2861659311623228,0.13807253918382945,0.8776270169019698,0.02802241793434748,1.0178464638332385
26160,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_27085_0,2.820538,17.554577,0.871766,0.28795661141310236,0.2826174773906976,0.121204785779209,0.9353223052620887,0.02642113690952762,1.0030354460180526
23587,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_2,v116_native_morph_26962_2,1.0864781,5.512536,0.6776034,0.3080374642803549,0.2985875491027125,0.15996069998909968,0.9772035339474678,0.05204163330664532,1.0004202897560523
28560,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_10714,10714,1.4354972,7.805258,0.2880121,0.2816783966459946,0.27596951961248084,0.1320278116393986,0.8402600610256195,0.036028823058446756,0.999065629259503
30914,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_14715,14715,1.5504622,5.726474,0.66037184,0.2910884772415321,0.2856178895402902,0.24442903926840423,0.9668285846710203,0.03362690152121697,0.9989738099537734
23139,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_6,v116_native_morph_26937_6,1.5480484,5.702519,0.6427807,0.29476061123747943,0.2905416135747395,0.25026875864498704,0.9861416938900947,0.03042433947157726,0.9962630521295456
23987,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_7,v116_native_morph_26937_7,1.5449312,5.69381,0.64735234,0.29560656628851584,0.2915442488688154,0.250918098942975,0.9892069584131239,0.03042433947157726,0.9956757122301346
25578,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_5,v116_native_morph_26962_5,1.0868816,5.51552,0.67779547,0.3058750696650955,0.2975856245989333,0.15976652396776006,0.9745207688212394,0.053642914331465175,0.9956664610806817
31551,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_9940,9940,1.5325143,5.7234244,0.6549356,0.2915783098201263,0.2878671677377616,0.24625069148890427,0.9850181242823598,0.032025620496397116,0.9936729651363463
25928,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_7,v116_native_morph_27085_7,2.82658,17.65354,0.87736446,0.28653550794619675,0.28430456629736517,0.12208322519605302,0.9411651587486266,0.02642113690952762,0.9919907859856785
30278,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_10733,10733,1.3246807,8.262297,0.34269375,0.349829621889083,0.3453826596432145,0.15503338841831257,1.2132653534412383,0.03522818254603683,0.9917356225732341
27538,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_19718,19718,1.7368,9.949835,0.74555254,0.27204527699383224,0.26302622815963256,0.11843833168904758,0.8288219156861305,0.07125700560448359,0.9915314061435874
25621,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_5,v116_native_morph_27085_5,2.8244936,17.642242,0.8775782,0.28600688236965,0.2839949964255904,0.12187088452337959,0.9395818716287613,0.02642113690952762,0.991228001981415
26046,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_6,v116_native_morph_26285_6,1.318851,8.192141,0.3264696,0.35861094292193885,0.3584595625155204,0.15981422506940807,1.2446364444494242,0.03042433947157726,0.9821649136144744
27626,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_16776,16776,2.7909856,17.33817,0.87015957,0.27031966534067975,0.2695632626308569,0.11561028293969813,0.8865516918897629,0.0344275420336269,0.9821457850803451
22889,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_6,v116_native_morph_25422_6,1.8009794,10.3827,0.77641034,0.2875318541263524,0.280497445618519,0.124535508496409,0.8786765292286872,0.08086469175340272,0.9765558640333424
24647,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_25422_0,1.796534,10.356396,0.7728564,0.28805954013102364,0.2810455617585642,0.12473868415773144,0.880199863910675,0.08086469175340272,0.9764342686241217
28652,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_629,629,1.3445772,8.680459,0.3420071,0.3433559823979992,0.3433703930601403,0.1537950280695844,1.2430268093943595,0.04803843074459568,0.9711320611046889
26605,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_12094,12094,2.7604783,17.424423,0.8860105,0.26488419150260173,0.26827948298769067,0.11529369265265323,0.8946403676271438,0.0344275420336269,0.9666839944953608
25250,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_26990_1,1.4344627,6.7419224,0.57883376,0.2531414733066565,0.25728068960890516,0.12572297956210932,0.7385772141814229,0.028823058446757407,0.9666140119748415
31350,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_1248,1248,1.4496933,6.8288345,0.5852668,0.2440960072293964,0.24844977077939895,0.12148433804256573,0.7148693045973775,0.032025620496397116,0.9632569559773306
30446,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_923,923,1.5846739,5.86771,0.6655291,0.27953463495352804,0.2843214878021173,0.24210454613076993,0.9579242014884947,0.03362690152121697,0.9629843439099776
29338,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_4147,4147,1.4429137,6.791893,0.5901937,0.24739035968889064,0.25323442895729764,0.12387048445214559,0.7276395139098164,0.028823058446757407,0.9596246028753479
31235,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_2352,2352,1.4488592,6.8965306,0.8852061,0.2522910403894526,0.2550030510577158,0.11841543903792053,0.684949454665184,0.05044035228182546,0.9590967001261925
22728,clean_style,bad_baseline_wander_lowfreq,v115_cleanonly_regime_ptbxl_6442,6442,1.0017265,3.8070936,0.5639767,1.0910116640262097,1.0845961778884774,0.5255065064771058,2.4249517798423765,0.08406725380304243,0.9554738122287446
23668,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_6,v116_native_morph_26983_6,1.4555035,6.940049,0.8869478,0.2595299188557022,0.2633056425431277,0.12169725197059697,0.705065517127514,0.05044035228182546,0.9553923461299929
22983,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_2,v116_native_morph_26983_2,1.4543267,6.925911,0.8844387,0.2587277289953169,0.2627623318452425,0.12148285861209827,0.7033574566245079,0.05044035228182546,0.9543774704759864
23286,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_3,v116_native_morph_26990_3,1.433654,6.767972,0.5649924,0.24783434870546633,0.2563920211455547,0.12509091530067845,0.7363118091225622,0.028823058446757407,0.9493250986226969
28260,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_11479,11479,0.91764826,4.115238,0.30856293,0.30596712184842656,0.31816677047715214,0.13578577472633369,0.8007823714613913,0.020816653322658127,0.9491634193169587
25370,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_5,v116_native_morph_26955_5,0.9231432,4.134975,0.30781463,0.3072827458569958,0.3247027235142738,0.13761172342799094,0.8132796227931977,0.02241793434747798,0.9328973210558363
25797,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_6,v116_native_morph_26955_6,0.9231392,4.137112,0.3085131,0.30657455024472485,0.3241673572831212,0.1373756397040516,0.8118326991796493,0.02241793434747798,0.9322755675690957
26038,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_26955_1,0.9229765,4.1360555,0.30803418,0.3064743437357868,0.32407769683629745,0.13735603846950029,0.811688080728054,0.02241793434747798,0.9322280104049527
22732,clean_style,bad_detector_template_disagree,v115_cleanonly_regime_ptbxl_16175,16175,1.078713,5.418063,0.59553516,1.4749265945937662,1.4993961868779835,0.7011153163672531,4.3795340275764465,0.09047237790232186,0.9293962863470585
30093,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_11157,11157,1.4929898,7.034748,0.60404515,0.23383546654795098,0.24800228432843094,0.11948733011817483,0.7001637236773964,0.028823058446757407,0.9255786239848768
27510,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_10490,10490,1.3296989,9.393459,0.39433795,0.3291489408114013,0.3505313985471787,0.17066778283877648,1.3531967610120772,0.036028823058446756,0.9173799063541197
29948,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_6482,6482,1.3217734,9.343481,0.39939445,0.3315732699147318,0.355289854040041,0.1716812917525023,1.3629160243272782,0.0344275420336269,0.912588071831466
27519,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_8531,8531,0.9047034,4.488219,0.900654,0.2613679207567834,0.26606036667861366,0.14238418742867912,0.8852664324641227,0.11849479583666933,0.9112626586440349
25070,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_25560_1,1.0556222,4.2755704,0.7912486,0.2931467425012177,0.3047183927355176,0.1508215573329751,0.7261090259253978,0.08486789431545236,0.9111012071721339
23272,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_3,v116_native_morph_25560_3,1.0560721,4.2787995,0.79453,0.29352662522208717,0.30566180936196846,0.15133441949182327,0.7284158745408058,0.08486789431545236,0.9093747793578142
23875,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_25560_0,1.055072,4.274017,0.7936758,0.2928740326090044,0.30516451830445573,0.1510998053699711,0.7268573023378849,0.08486789431545236,0.9088011685468508
25036,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_4,v116_native_morph_25167_4,0.9021903,4.4728203,0.8908727,0.2655069053153005,0.27268432867748055,0.1448154318796176,0.9003409919142722,0.11369095276220977,0.9054604940420454
26171,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_3,v116_native_morph_25113_3,1.0353812,4.9413304,0.37778825,0.22111194643553297,0.2394183653019057,0.16546629567612525,0.9096384325623506,0.03122497998398719,0.9047991052385024
27503,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_21740,21740,1.0331639,4.9273367,0.37619308,0.21871204542462708,0.23733160404726839,0.16399816603252929,0.900050702095031,0.02802241793434748,0.9047288982251519
25812,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_5,v116_native_morph_25167_5,0.9032212,4.477658,0.8914388,0.26430208456658,0.2720379351680058,0.14431493467191348,0.8965154120326042,0.11369095276220977,0.9033451957096224
26012,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_5,v116_native_morph_25113_5,1.037189,4.9509583,0.37865642,0.22021173971609592,0.23865449799055907,0.16519530447055478,0.9074574178457253,0.03282626100880705,0.9030223101069573
24686,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_4,v116_native_morph_25113_4,1.0370492,4.949876,0.3785599,0.22138503802955556,0.23998990075633045,0.1660888719981835,0.9122849681973451,0.03282626100880705,0.9027768760314592
27073,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_949,949,1.3251592,9.386094,0.39615536,0.3277903459580296,0.35433689098048243,0.1712606833473972,1.3597466278076173,0.03763010408326661,0.9025003847096323
27539,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_16474,16474,1.0463061,4.249168,0.7943724,0.2815000319192965,0.2967354594397754,0.1462838551686428,0.7038504907488823,0.08967173738991192,0.8948502927536313
23195,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_2,v116_native_morph_26958_2,1.6588206,10.66517,0.5354143,0.23682796639706605,0.2596871407305199,0.14961417056982168,1.0471859908103942,0.032025620496397116,0.8927552927115585
24010,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_26958_1,1.6540327,10.634434,0.53502184,0.23559187931501197,0.2588416537329664,0.14913343737037496,1.0435328114032745,0.032025620496397116,0.8909587273621777
24817,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_7,v116_native_morph_25125_7,1.1016763,5.5183725,0.36730483,0.2703049841607768,0.30011243016691064,0.1448523753767913,0.9098092710971832,0.02722177742193755,0.8843430012937704
24379,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_25125_0,1.1009523,5.5144987,0.36573863,0.2701077757798997,0.299929809702245,0.1446813604028158,0.9091892018914223,0.02722177742193755,0.8842338877988799
27504,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_19937,19937,1.1041524,5.5381165,0.36850125,0.268885134517,0.2989097931083714,0.14409230419048077,0.9059033843874931,0.025620496397117692,0.884177469906364
26319,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_6521,6521,1.0916681,5.467806,0.3638438,0.267938418965462,0.2985821432923801,0.1437383929408173,0.9028163495659828,0.025620496397117692,0.8819938964183489
27587,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_4574,4574,1.750232,11.354504,0.55828315,0.2206138622223732,0.24568835487746926,0.14225386246914767,1.0013403978943822,0.03843074459567654,0.8748797741817887
23216,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_3,v116_native_morph_26322_3,3.2493916,21.31224,0.8548008,0.25916996491473965,0.3004968393787086,0.14131957637118084,1.1505916392803193,0.029623698959167333,0.8446944274892626
28160,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_12333,12333,0.9847045,4.52444,0.4948654,0.22655770927131924,0.2664376461432817,0.1424324901278776,0.7309355050325392,0.04083266613290633,0.8258188978458899
22893,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_1,v116_native_morph_25234_1,1.3309331,7.2106566,1.2780905,0.253421378321576,0.2870701814481622,0.14352995968311844,0.9058476758003234,0.09527622097678143,0.8256166388214823
23814,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_4,v116_native_morph_25234_4,1.3322746,7.2170486,1.2801452,0.25389658827699163,0.28802758424079133,0.14386376671110648,0.9078048965334892,0.09527622097678143,0.824332153973463
29783,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_4659,4659,0.9295364,4.6000524,0.9179582,0.23669488782274617,0.27297438284812636,0.13657625612539623,0.8551381516456603,0.07285828662930344,0.8233774572120298
25976,but_native_morph,bad_contact_reset_flatline,v116_native_morph_111001_0,v116_native_morph_25234_0,1.3308473,7.2101784,1.2779987,0.2533147249208959,0.2880226578549209,0.14427945876891646,0.9100368782877922,0.09527622097678143,0.8223270382768438
